-7327,1904,3535,-8,-14,-23,-8155,-1301,918,223,98,37,NoMove
-7309,1941,3534,-30,-5,-34,-8161,-1323,902,218,91,63,NoMove
-7235,2041,3484,-68,16,-35,-8201,-1442,878,198,85,77,NoMove
-7122,2080,3524,-114,31,-20,-8110,-1529,826,176,84,83,NoMove
-7017,2065,3491,-169,42,13,-8060,-1759,647,175,100,87,NoMove
-6909,2031,3517,-197,37,44,-8050,-1945,687,195,123,85,NoMove
-6832,1882,3523,-218,24,85,-7969,-2094,688,290,161,69,NoMove
-6844,1760,3490,-210,18,101,-8029,-2234,777,427,167,46,NoMove
-6960,1672,3432,-161,8,89,-8182,-2205,813,658,125,0,NoMove
-7083,1687,3428,-103,-2,67,-8225,-1901,752,753,72,-46,NoMove
-7397,1791,3520,-11,-23,31,-8301,-1392,669,666,23,-101,NoMove
-7491,1817,3489,43,-41,13,-8389,-1123,812,508,7,-131,NoMove
-7375,1846,3443,76,-60,7,-8303,-853,867,257,-21,-138,NoMove
-7285,1878,3367,97,-62,12,-8252,-750,868,97,-41,-121,NoMove
-7218,1884,3253,80,-52,36,-8130,-581,806,-50,-57,-78,NoMove
-7198,1862,3174,46,-39,58,-8104,-532,776,-137,-57,-41,NoMove
-7282,1794,3165,5,-20,76,-8102,-625,734,-242,-38,10,NoMove
-7326,1603,3296,-28,3,82,-8132,-926,742,-307,-14,48,NoMove
-7283,1451,3323,-36,17,65,-8176,-1174,752,-280,8,82,NoMove
-7162,1375,3445,-29,27,33,-8160,-1364,733,-219,12,96,NoMove
-7105,1328,3523,-38,27,6,-8149,-1464,752,-148,14,104,NoMove
-7121,1348,3568,-37,25,-24,-8118,-1486,755,-92,17,102,NoMove
-7131,1390,3561,37,5,-53,-8083,-1541,830,-77,22,94,NoMove
-7245,1607,3540,122,-12,-75,-8039,-1630,874,-54,30,83,NoMove
-7284,1724,3466,152,-27,-75,-8039,-1705,883,-19,26,76,NoMove
-7178,1807,3350,158,-37,-58,-8135,-1705,844,55,7,75,NoMove
-7093,1817,3287,149,-33,-46,-8144,-1608,819,91,-12,78,NoMove
-7098,1796,3281,135,-19,-44,-8190,-1481,782,91,-34,83,NoMove
-7093,1872,3350,117,1,-56,-8177,-1424,719,47,-45,77,NoMove
-7053,1969,3398,87,18,-66,-8176,-1437,663,-33,-47,68,NoMove
-7045,2127,3473,40,36,-65,-8134,-1444,620,-87,-38,61,NoMove
-7089,2086,3566,6,35,-58,-8116,-1509,677,-100,-21,54,NoMove
-7139,2145,3635,21,20,-36,-8130,-1594,656,-67,-9,48,NoMove
-7249,2186,3597,34,5,-14,-8212,-1606,607,22,-1,46,NoMove
-7292,2184,3583,27,-2,11,-8302,-1607,568,87,7,49,NoMove
-7239,2101,3618,-7,9,24,-8297,-1628,516,152,21,57,NoMove
-7071,1934,3692,-51,19,27,-8131,-1645,683,233,48,51,NoMove
-6988,1866,3727,-61,18,18,-8027,-1618,760,274,60,34,NoMove
-6995,1862,3712,-62,-2,6,-7987,-1584,781,306,57,0,NoMove
-7027,1829,3659,-59,-20,5,-8013,-1519,839,313,47,-30,NoMove
-7116,1778,3591,-31,-35,9,-8145,-1367,866,320,18,-61,NoMove
-7185,1740,3549,27,-52,13,-8210,-1217,803,270,-1,-75,NoMove
-7186,1666,3509,67,-62,16,-8247,-1056,775,166,-10,-82,NoMove
-7212,1774,3487,123,-70,23,-8219,-1042,836,70,-7,-81,NoMove
-7230,1817,3432,115,-75,33,-8177,-1079,814,-9,-4,-72,NoMove
-7277,1745,3353,67,-76,43,-8141,-1161,789,-25,-9,-62,NoMove
-7285,1670,3339,50,-70,39,-8147,-1161,720,-17,-18,-51,NoMove
-7256,1649,3379,66,-54,27,-8160,-1093,712,-13,-29,-37,NoMove
-7224,1676,3360,65,-40,20,-8156,-1070,696,-28,-29,-23,NoMove
-7134,1721,3322,32,-21,15,-8156,-1038,726,-64,-18,-2,NoMove
-7098,1735,3361,6,-9,10,-8132,-1103,736,-89,-8,16,NoMove
-7079,1713,3350,-14,-1,4,-8075,-1231,740,-111,0,33,NoMove
-7069,1705,3391,-21,9,-9,-8057,-1285,718,-98,5,37,NoMove
-7146,1727,3393,-14,10,-19,-8087,-1328,771,-68,4,36,NoMove
-7217,1752,3440,10,10,-30,-8141,-1328,737,-54,5,35,NoMove
-7257,1831,3476,28,6,-34,-8171,-1348,793,-37,7,41,NoMove
-7212,1854,3439,42,4,-25,-8174,-1370,788,-26,8,49,NoMove
-7179,1872,3416,45,5,-15,-8193,-1373,814,-13,7,59,NoMove
-7131,1894,3435,34,13,-5,-8174,-1380,849,-5,1,66,NoMove
-7105,1835,3409,16,19,-3,-8137,-1365,778,-9,-2,67,NoMove
-7075,1843,3456,-6,29,-7,-8151,-1433,757,-26,-5,58,NoMove
-7068,1828,3443,-21,38,-20,-8153,-1439,730,-24,-4,51,NoMove
-7032,1849,3496,-23,36,-29,-8135,-1432,738,7,0,41,NoMove
-7049,1867,3442,-8,32,-30,-8143,-1452,757,33,5,36,NoMove
-7068,1920,3470,13,29,-26,-8168,-1413,795,50,7,31,NoMove
-7122,1909,3421,27,30,-18,-8261,-1457,768,42,5,29,NoMove
-7174,1943,3427,25,32,-11,-8290,-1409,765,31,-1,26,NoMove
-7243,1987,3432,10,36,-6,-8339,-1343,656,-5,-11,16,NoMove
-7288,1955,3485,-6,38,1,-8360,-1306,662,-43,-12,8,NoMove
-7287,1984,3531,-19,32,6,-8267,-1289,763,-74,-1,-3,NoMove
-7239,1909,3551,-25,18,15,-8130,-1286,812,-62,11,-10,NoMove
-7234,1848,3466,-23,4,21,-7973,-1267,826,-3,26,-13,NoMove
-7182,1727,3379,1,-11,25,-7902,-1227,845,58,29,-11,NoMove
-7204,1684,3402,34,-18,22,-7967,-1123,874,123,27,0,NoMove
-7191,1725,3341,74,-12,16,-8094,-1097,896,158,19,17,NoMove
-7159,1786,3340,64,-1,13,-8156,-1013,919,138,13,37,NoMove
-7132,1774,3367,9,15,8,-8249,-1096,935,89,9,61,NoMove
-7148,1726,3408,-29,24,5,-8218,-1157,912,42,1,70,NoMove
-7141,1696,3436,-40,27,0,-8175,-1255,888,17,-8,65,NoMove
-7174,1696,3423,-21,22,-9,-8185,-1314,847,9,-20,52,NoMove
-7191,1725,3406,3,14,-13,-8166,-1251,824,-6,-36,27,NoMove
-7225,1760,3378,31,6,-15,-8185,-1216,782,-34,-46,12,NoMove
-7214,1781,3365,44,7,-14,-8205,-1182,721,-84,-49,1,NoMove
-7157,1820,3378,40,18,-14,-8171,-1159,715,-109,-47,2,NoMove
-7122,1809,3363,25,27,-12,-8129,-1212,703,-111,-41,11,NoMove
-7104,1845,3385,8,31,-12,-8060,-1225,735,-72,-32,24,NoMove
-7170,1875,3441,8,29,-15,-8105,-1254,752,-23,-27,39,NoMove
-7253,1876,3396,18,21,-19,-8135,-1220,757,24,-28,57,NoMove
-7276,1918,3437,31,10,-13,-8156,-1191,752,22,-27,64,NoMove
-7281,1909,3439,39,4,-8,-8188,-1176,726,-18,-25,66,NoMove
-7235,1933,3418,43,1,2,-8192,-1251,714,-51,-22,60,NoMove
-7180,1924,3456,34,-2,6,-8153,-1296,737,-66,-16,48,NoMove
-7150,1914,3423,18,-3,10,-8116,-1313,750,-52,-12,41,NoMove
-7142,1908,3441,5,-3,11,-8094,-1318,777,-22,-5,32,NoMove
-7095,1864,3465,5,0,9,-8091,-1328,817,-6,-2,27,NoMove
-7078,1913,3425,10,0,8,-8108,-1288,820,-2,-2,26,NoMove
-7152,1932,3422,6,-1,10,-8134,-1312,822,-8,-1,25,NoMove
-7164,1940,3400,-6,-3,14,-8200,-1371,870,-7,1,24,NoMove
-7209,1927,3464,-14,-7,16,-8197,-1335,938,10,1,21,NoMove
-7263,1938,3448,-12,-15,20,-8174,-1361,918,20,4,16,NoMove
-7239,1894,3420,-6,-18,22,-8147,-1358,912,29,0,7,NoMove
-7200,1894,3387,1,-20,33,-8120,-1329,907,38,-3,-1,NoMove
-7168,1849,3324,0,-19,42,-8046,-1303,905,47,-6,-8,NoMove
-7138,1821,3334,-1,-15,46,-8026,-1231,897,54,-4,-12,NoMove
-7200,1772,3350,-4,-8,42,-8036,-1203,838,50,-4,-13,NoMove
-7210,1769,3354,-7,-3,33,-8143,-1202,890,42,-4,-4,NoMove
-7238,1776,3365,-5,1,19,-8221,-1210,910,41,-11,4,NoMove
-7229,1791,3364,-5,4,14,-8269,-1187,920,25,-22,10,NoMove
-7166,1818,3425,-8,5,12,-8288,-1196,872,-5,-28,7,NoMove
-7159,1785,3403,-6,3,11,-8219,-1205,838,-38,-29,-2,NoMove
-7126,1772,3421,4,-3,8,-8161,-1241,810,-76,-23,-19,NoMove
-7196,1795,3383,18,-8,3,-8160,-1238,786,-80,-19,-30,NoMove
-7189,1814,3387,22,-7,-3,-8150,-1244,814,-58,-6,-36,NoMove
-7207,1857,3394,5,5,-9,-8164,-1200,855,-21,1,-34,NoMove
-7195,1882,3431,-14,14,-14,-8161,-1208,883,28,6,-24,NoMove
-7201,1872,3468,-24,17,-16,-8151,-1137,915,46,5,-14,NoMove
-7173,1893,3481,-23,12,-14,-8139,-1095,931,32,-1,-2,NoMove
-7165,1869,3453,-13,-2,-7,-8104,-1101,874,10,-4,5,NoMove
-7155,1860,3402,0,-13,-1,-8132,-1112,903,-10,-6,10,NoMove
-7127,1862,3435,11,-17,3,-8145,-1131,904,-23,-3,16,NoMove
-7172,1836,3376,21,-12,0,-8149,-1187,860,-18,-2,22,NoMove
-7181,1849,3385,19,-5,-2,-8164,-1215,877,-10,2,29,NoMove
-7183,1879,3373,7,2,-7,-8187,-1249,880,-1,-1,35,NoMove
-7175,1867,3363,-5,7,-8,-8171,-1255,866,13,-5,40,NoMove
-7142,1841,3375,-13,5,-5,-8147,-1238,830,12,-6,37,NoMove
-7143,1850,3376,-6,7,-4,-8120,-1261,875,4,-4,33,NoMove
-7112,1820,3431,2,6,-4,-8122,-1246,885,-7,-2,26,NoMove
-7123,1857,3391,19,3,-6,-8121,-1312,869,-5,0,21,NoMove
-7140,1852,3325,24,2,-8,-8126,-1284,870,8,-2,18,NoMove
-7115,1870,3319,21,4,-8,-8142,-1247,874,9,-4,17,NoMove
-7142,1863,3317,12,10,-9,-8178,-1226,838,6,0,17,NoMove
-7176,1865,3309,8,18,-8,-8204,-1211,903,5,1,21,NoMove
-7251,1888,3338,9,27,-12,-8240,-1214,933,7,4,25,NoMove
-7264,1927,3361,4,29,-14,-8218,-1244,941,4,3,26,NoMove
-7189,1946,3392,-2,28,-13,-8195,-1249,959,-6,-2,21,NoMove
-7115,1942,3406,-2,23,-9,-8121,-1241,953,-16,-12,8,NoMove
-7109,1926,3381,7,18,4,-8084,-1201,931,-14,-19,0,NoMove
-7126,1937,3372,10,14,12,-8078,-1132,919,-21,-22,-4,NoMove
-7151,1933,3408,5,12,19,-8104,-1107,973,-35,-18,-1,NoMove
-7162,1909,3428,4,11,20,-8126,-1124,942,-52,-15,7,NoMove
-7129,1892,3416,8,11,18,-8133,-1204,976,-53,-13,19,NoMove
-7148,1933,3392,14,10,14,-8142,-1239,954,-37,-19,26,NoMove
-7185,1946,3423,6,9,17,-8137,-1250,935,-18,-24,30,NoMove
-7228,1939,3450,-2,7,18,-8149,-1256,942,-17,-24,31,NoMove
-7236,1930,3480,-1,2,20,-8198,-1246,960,-26,-20,28,NoMove
-7215,1923,3469,1,-1,23,-8184,-1249,924,-27,-17,25,NoMove
-7172,1922,3417,-2,-4,29,-8169,-1287,942,-18,-16,20,NoMove
-7149,1887,3408,-9,-5,38,-8094,-1287,952,-2,-16,14,NoMove
-7126,1818,3384,-16,-5,39,-8039,-1243,962,9,-16,7,NoMove
-7163,1777,3341,-17,-4,32,-8048,-1182,941,9,-14,2,NoMove
-7196,1765,3377,-9,-2,18,-8110,-1159,929,-1,-12,4,NoMove
-7194,1791,3354,-5,1,7,-8179,-1170,944,-8,-14,14,NoMove
-7237,1856,3349,-9,3,1,-8177,-1164,976,-7,-18,21,NoMove
-7242,1870,3372,-16,4,4,-8175,-1202,943,-12,-21,25,NoMove
-7196,1840,3314,-20,1,8,-8150,-1181,952,-20,-22,21,NoMove
-7199,1827,3327,-16,-1,11,-8121,-1192,940,-34,-22,15,NoMove
-7171,1838,3300,-11,-2,9,-8123,-1200,875,-43,-19,9,NoMove
-7225,1809,3356,-6,0,2,-8126,-1206,915,-45,-15,2,NoMove
-7260,1827,3335,-4,2,-7,-8106,-1208,953,-34,-9,-2,NoMove
-7232,1845,3346,0,5,-17,-8104,-1185,916,-18,-7,-2,NoMove
-7239,1883,3337,3,9,-20,-8098,-1158,929,-2,-4,3,NoMove
-7211,1905,3374,2,13,-20,-8104,-1151,907,2,-3,7,NoMove
-7222,1921,3419,-4,15,-15,-8144,-1169,971,-3,-2,16,NoMove
-7247,1944,3406,-9,15,-14,-8166,-1158,914,-14,-1,21,NoMove
-7221,1938,3436,-16,12,-9,-8207,-1186,947,-27,-2,24,NoMove
-7201,1913,3352,-17,10,-8,-8236,-1226,987,-42,-1,20,NoMove
-7175,1887,3380,-25,9,-5,-8188,-1246,986,-44,-1,13,NoMove
-7133,1904,3371,-35,11,-3,-8118,-1242,993,-35,-2,-1,NoMove
-7149,1885,3320,-45,11,-3,-8086,-1205,957,-31,-1,-11,NoMove
-7176,1875,3362,-44,9,-4,-8050,-1162,986,-27,2,-19,NoMove
-7186,1886,3373,-37,6,-6,-8054,-1132,962,-22,1,-18,NoMove
-7235,1885,3365,-25,3,0,-8054,-1124,973,-17,5,-8,NoMove
-7262,1894,3371,-24,1,6,-8125,-1145,1010,-11,6,8,NoMove
-7241,1897,3373,-33,0,17,-8153,-1163,1010,-8,2,16,NoMove
-7210,1883,3366,-40,-3,21,-8191,-1196,977,-17,-7,18,NoMove
-7177,1803,3389,-40,-8,24,-8205,-1205,965,-27,-12,12,NoMove
-7219,1752,3406,-23,-16,19,-8230,-1232,967,-35,-14,7,NoMove
-7256,1776,3361,-3,-21,11,-8204,-1179,965,-38,-7,3,NoMove
-7243,1793,3354,6,-23,1,-8125,-1202,930,-30,4,-1,NoMove
-7219,1825,3355,-4,-20,-3,-8109,-1206,934,-13,11,-2,NoMove
-7186,1818,3307,-20,-15,-5,-8098,-1203,973,8,14,-1,NoMove
-7201,1822,3339,-34,-8,-4,-8135,-1168,991,27,13,2,NoMove
-7230,1869,3352,-57,-3,3,-8134,-1181,1062,21,8,2,NoMove
-7271,1849,3334,-75,-3,12,-8165,-1186,1020,-7,0,-2,NoMove
-7265,1791,3328,-84,-5,18,-8149,-1175,1010,-35,-5,-4,NoMove
-7255,1695,3324,-68,-10,17,-8161,-1153,990,-66,-13,-7,NoMove
-7282,1721,3274,-45,-13,8,-8163,-1133,935,-83,-18,-7,NoMove
-7273,1713,3316,-37,-14,-10,-8158,-1138,948,-92,-17,-8,NoMove
-7235,1767,3289,-37,-13,-22,-8106,-1150,890,-87,-16,-3,NoMove
-7179,1742,3259,-28,-9,-33,-8069,-1201,883,-79,-11,1,NoMove
-7174,1778,3233,-20,0,-34,-8107,-1194,866,-66,-4,7,NoMove
-7175,1851,3276,-23,12,-28,-8142,-1183,898,-59,3,11,NoMove
-7216,1827,3299,-42,20,-25,-8196,-1198,938,-41,15,14,NoMove
-7238,1869,3375,-62,23,-25,-8225,-1202,990,-27,23,13,NoMove
-7208,1832,3333,-56,22,-28,-8208,-1253,994,-13,24,13,NoMove
-7210,1836,3342,-40,19,-30,-8163,-1266,1031,-10,21,9,NoMove
-7174,1846,3385,-7,13,-24,-8145,-1262,1026,-2,12,6,NoMove
-7150,1881,3394,4,10,-15,-8096,-1225,1034,3,10,5,NoMove
-7154,1905,3405,-2,6,1,-8101,-1208,1035,1,8,4,NoMove
-7154,1854,3392,-12,1,12,-8065,-1220,999,-8,8,7,NoMove
-7169,1847,3405,-17,-3,18,-8101,-1264,1022,-3,8,9,NoMove
-7205,1798,3382,-16,-6,19,-8130,-1272,1014,15,3,15,NoMove
-7186,1819,3377,-13,-8,19,-8199,-1231,1077,23,-3,17,NoMove
-7198,1771,3382,-13,-8,20,-8216,-1236,1045,17,-12,16,NoMove
-7220,1752,3358,-11,-8,21,-8203,-1247,1012,13,-15,14,NoMove
-7254,1733,3370,4,-12,21,-8229,-1247,995,16,-14,6,NoMove
-7241,1742,3334,16,-14,19,-8166,-1233,921,27,-12,-1,NoMove
-7245,1750,3357,19,-12,21,-8140,-1178,950,38,-9,-5,NoMove
-7190,1752,3313,10,-9,23,-8108,-1117,982,34,-6,-5,NoMove
-7188,1720,3332,-1,-1,21,-8097,-1124,962,29,-5,1,NoMove
-7197,1716,3317,-5,7,14,-8094,-1121,963,25,-6,13,NoMove
-7204,1715,3322,-7,10,7,-8135,-1129,959,22,-8,21,NoMove
-7205,1735,3315,-9,11,-2,-8156,-1150,926,13,-12,29,NoMove
-7259,1741,3384,-8,8,-6,-8144,-1154,921,1,-13,29,NoMove
-7302,1769,3399,-3,2,-7,-8132,-1167,885,-25,-9,22,NoMove
-7284,1755,3368,0,0,-2,-8123,-1174,876,-37,-7,17,NoMove
-7313,1746,3409,11,-5,7,-8106,-1159,867,-45,-3,14,NoMove
-7239,1722,3378,24,-9,13,-8152,-1173,845,-46,3,16,NoMove
-7209,1698,3327,31,-11,16,-8157,-1208,883,-36,8,21,NoMove
-7240,1666,3334,41,-13,10,-8176,-1203,917,-24,12,27,NoMove
-7249,1691,3319,47,-13,-5,-8160,-1215,872,-28,14,26,NoMove
-7244,1731,3315,39,-10,-23,-8140,-1229,913,-48,16,20,NoMove
-7217,1757,3249,25,-2,-29,-8127,-1221,953,-62,18,13,NoMove
-7174,1762,3269,5,14,-31,-8113,-1226,936,-72,16,7,NoMove
-7144,1776,3308,-10,25,-24,-8048,-1226,915,-79,18,3,NoMove
-7136,1825,3334,-23,35,-18,-8054,-1253,968,-91,17,-1,NoMove
-7132,1845,3380,-30,35,-14,-8067,-1305,964,-108,20,-7,NoMove
-7180,1854,3400,-34,30,-10,-8077,-1339,976,-105,22,-11,NoMove
-7222,1853,3444,-29,23,-8,-8163,-1386,1072,-70,22,-12,NoMove
-7229,1887,3468,-21,16,-4,-8172,-1384,1067,-35,19,-12,NoMove
-7264,1903,3472,-15,8,6,-8207,-1348,1092,-3,10,-12,NoMove
-7222,1895,3477,-11,3,19,-8189,-1309,1092,10,2,-11,NoMove
-7195,1853,3500,-9,-5,36,-8163,-1282,1110,16,-7,-11,NoMove
-7143,1783,3483,-9,-11,43,-8127,-1233,1074,20,-13,-11,NoMove
-7165,1729,3402,-4,-22,45,-8111,-1197,1079,27,-15,-11,NoMove
-7190,1697,3413,6,-26,38,-8115,-1187,1107,32,-15,-9,NoMove
-7210,1716,3391,9,-26,27,-8113,-1161,1122,37,-15,-5,NoMove
-7242,1727,3411,2,-22,19,-8172,-1178,1045,36,-20,2,NoMove
-7284,1726,3402,-4,-18,15,-8214,-1172,1013,36,-23,10,NoMove
-7272,1685,3387,2,-18,11,-8198,-1193,999,35,-29,24,NoMove
-7280,1676,3362,21,-19,10,-8180,-1201,967,31,-27,29,NoMove
-7223,1716,3332,36,-22,14,-8159,-1206,1001,23,-21,33,NoMove
-7252,1696,3288,33,-22,16,-8155,-1261,999,17,-18,31,NoMove
-7205,1694,3319,23,-22,10,-8127,-1272,1014,22,-17,26,NoMove
-7214,1655,3323,21,-19,-1,-8102,-1254,1008,27,-19,19,NoMove
-7210,1696,3296,32,-19,-14,-8094,-1236,961,23,-24,11,NoMove
-7217,1709,3283,40,-18,-21,-8103,-1220,944,10,-25,7,NoMove
-7256,1744,3246,40,-19,-23,-8115,-1222,941,-7,-21,6,NoMove
-7230,1742,3233,41,-17,-21,-8133,-1213,909,-12,-15,7,NoMove
-7222,1744,3253,41,-10,-16,-8148,-1222,910,-7,-11,8,NoMove
-7218,1745,3238,40,-2,-16,-8161,-1226,905,6,-4,12,NoMove
-7218,1740,3233,35,5,-17,-8125,-1191,912,16,0,11,NoMove
-7231,1749,3294,33,13,-24,-8086,-1228,875,25,5,7,NoMove
-7237,1718,3315,36,13,-29,-8084,-1183,894,25,6,3,NoMove
-7292,1755,3320,49,12,-34,-8112,-1167,944,20,9,1,NoMove
-7315,1807,3360,62,10,-35,-8139,-1156,906,15,11,5,NoMove
-7255,1800,3360,71,10,-27,-8134,-1163,914,5,14,17,NoMove
-7255,1810,3325,70,10,-20,-8142,-1208,934,3,21,28,NoMove
-7229,1795,3350,69,14,-17,-8103,-1195,950,9,25,36,NoMove
-7187,1788,3320,67,16,-17,-8073,-1226,903,17,28,39,NoMove
-7114,1802,3379,54,21,-16,-8078,-1269,916,22,32,39,NoMove
-7159,1790,3393,43,23,-17,-8115,-1263,947,28,34,36,NoMove
-7219,1789,3455,46,20,-21,-8170,-1271,997,30,36,31,NoMove
-7284,1883,3481,47,13,-25,-8220,-1268,989,18,34,20,NoMove
-7248,1896,3470,42,9,-22,-8229,-1315,1045,0,28,11,NoMove
-7190,1884,3506,28,5,-13,-8234,-1332,1050,-17,18,-3,NoMove
-7162,1886,3485,19,3,-3,-8162,-1302,1033,-14,8,-10,NoMove
-7126,1864,3464,5,-1,9,-8140,-1256,1036,-5,3,-19,NoMove
