-7148,1988,3574,18,13,-27,-8144,-1449,923,22,3,32,0
-7152,1999,3600,-3,7,-13,-8197,-1452,968,-1,-1,32,0
-7166,1927,3571,-18,-3,4,-8199,-1498,901,-18,2,29,0
-7105,1867,3556,-18,-13,8,-8192,-1561,927,-10,11,23,0
-7084,1810,3528,6,-33,-1,-8123,-1570,923,24,23,8,0
-7107,1834,3450,38,-46,-7,-8017,-1572,966,56,31,-10,0
-7165,1894,3312,67,-50,-2,-7983,-1548,981,86,37,-27,0
-7217,1901,3252,62,-41,6,-7991,-1509,1002,118,34,-46,0
-7228,1900,3260,43,-23,14,-8100,-1430,1043,130,24,-52,0
-7223,1835,3369,17,1,13,-8198,-1393,1026,133,4,-48,0
-7189,1813,3444,6,15,6,-8253,-1284,1014,96,-11,-40,0
-7114,1746,3567,-5,14,-6,-8304,-1301,975,31,-28,-30,0
-7014,1717,3566,-5,7,-14,-8206,-1301,936,-31,-31,-27,0
-7037,1734,3568,10,-6,-16,-8122,-1348,870,-71,-20,-32,0
-7098,1752,3522,20,-10,-14,-8045,-1442,899,-61,-7,-38,0
-7168,1832,3480,39,-12,-12,-7977,-1457,956,9,5,-45,0
-7176,1920,3431,47,-7,-4,-8001,-1421,985,70,6,-50,0
-7111,1990,3442,33,-3,7,-8068,-1337,983,105,1,-51,0
-7051,1959,3493,14,-5,20,-8173,-1257,990,89,-16,-45,0
-7006,1894,3528,14,-11,27,-8159,-1206,899,45,-31,-39,0
-7160,1910,3440,47,-18,28,-8245,-1161,737,-53,-26,-28,0
-7357,1992,3391,69,-5,24,-8387,-1135,699,-125,3,-11,0
-7336,2072,3504,31,24,29,-8292,-1288,907,-141,56,22,0
-7140,2109,3554,-26,37,39,-8187,-1447,1105,-52,89,50,0
-7088,1992,3561,-96,31,54,-8074,-1628,1172,141,81,80,0
-7208,1864,3604,-105,2,59,-8014,-1574,997,252,49,84,0
-7310,1724,3390,-71,-42,65,-8141,-1417,1035,288,10,52,0
-7516,1650,3106,15,-50,55,-8228,-1192,905,198,-16,9,0
-7474,1761,3031,92,-2,32,-8136,-1084,763,-31,-14,-50,0
-7236,1719,3274,62,50,18,-8119,-1206,812,-148,15,-72,0
-7051,1759,3575,-28,102,-10,-8177,-1415,830,-146,52,-54,0
-7090,1806,3747,-101,107,-35,-8234,-1439,826,-56,69,-19,0
-7077,1912,3800,-168,81,-50,-8212,-1485,843,89,71,23,0
-7085,1874,3730,-229,19,-33,-8125,-1435,885,206,57,59,0
-7108,1707,3493,-184,-18,-22,-7984,-1299,746,185,42,56,0
-7069,1547,3244,-56,-28,-24,-7761,-1233,626,51,43,19,0
-7026,1537,3129,23,-17,-41,-7690,-1317,672,-34,53,-15,0
-7042,1643,3146,59,5,-69,-7784,-1405,711,-48,70,-34,0
-7116,1715,3147,60,10,-87,-7874,-1416,736,1,76,-20,0
-7277,1817,3155,80,3,-95,-8199,-1351,715,75,75,29,0
-7377,1893,3201,118,5,-100,-8306,-1273,610,64,66,70,0
-7218,2059,3412,138,24,-91,-8219,-1300,656,-2,70,104,0
-7108,2182,3555,135,38,-78,-8069,-1432,732,-28,83,107,0
-6995,2238,3662,69,40,-51,-8087,-1561,791,14,102,95,0
-6898,2224,3758,21,27,-26,-8168,-1583,900,78,103,87,0
-6847,2142,3722,-7,0,11,-8264,-1559,970,147,77,73,0
-6862,2116,3663,5,-15,34,-8313,-1453,972,130,48,54,0
-6887,2125,3636,17,-30,53,-8355,-1295,953,36,16,23,0
-7002,2105,3641,5,-39,64,-8276,-1304,922,-140,-12,-22,0
-7154,2077,3596,-13,-47,59,-8232,-1332,902,-233,-13,-48,0
-7300,2023,3516,-33,-50,48,-8181,-1385,905,-271,-4,-59,0
-7373,2037,3391,-40,-40,40,-8173,-1410,923,-236,11,-46,0
-7270,2074,3402,-91,-11,48,-8081,-1418,975,-142,31,-9,0
-7126,2015,3493,-145,13,64,-8040,-1447,1054,-58,40,20,0
-7078,1896,3536,-217,28,86,-8008,-1475,1140,29,39,46,0
-7131,1770,3619,-258,27,95,-8061,-1540,1106,64,28,55,0
-7353,1655,3542,-242,16,87,-8287,-1527,981,73,6,68,0
-7417,1593,3491,-195,19,68,-8458,-1570,882,46,-3,78,0
-7237,1680,3492,-162,50,53,-8482,-1636,927,64,3,85,0
-7083,1631,3517,-197,69,59,-8338,-1738,1052,141,17,80,0
-7047,1611,3545,-221,78,59,-8237,-1768,941,282,30,54,0
-7053,1662,3568,-221,69,57,-8147,-1769,882,369,29,27,0
-7081,1710,3539,-228,57,63,-8069,-1708,1031,446,8,-16,0
-7060,1646,3395,-194,44,64,-7994,-1399,1114,416,-29,-63,0
-7061,1642,3357,-141,42,57,-7942,-1003,783,138,-90,-114,0
-7084,1607,3323,-87,43,50,-7911,-1035,520,-190,-113,-128,0
-7099,1637,3291,-61,38,44,-7930,-1288,564,-517,-114,-115,0
-7106,1618,3242,-24,18,34,-7937,-1434,644,-580,-103,-92,0
-7158,1623,3236,8,-3,28,-7915,-1620,645,-481,-84,-53,0
-7219,1610,3282,77,-28,10,-7938,-1690,594,-322,-61,-22,0
-7250,1677,3309,137,-37,-10,-8024,-1652,547,-184,-48,4,0
-7209,1797,3328,186,-40,-28,-8072,-1524,536,-68,-44,8,0
-7183,1830,3302,191,-40,-30,-8095,-1517,572,-38,-40,-11,0
-7256,1794,3364,185,-38,-25,-8152,-1438,628,-42,-23,-48,0
-7381,1748,3377,192,-33,-28,-8273,-1459,625,-48,-4,-68,0
-7471,1791,3530,185,-19,-42,-8369,-1409,651,-14,21,-82,0
-7281,1837,3692,150,-10,-46,-8306,-1400,732,37,39,-84,0
-7017,1867,3744,108,-4,-39,-8078,-1359,692,109,63,-80,0
-6906,1901,3787,74,-8,-26,-7959,-1302,772,150,77,-71,0
-6940,1875,3803,33,-22,-3,-7936,-1297,784,191,90,-50,0
-7072,1852,3749,20,-27,0,-8024,-1254,799,214,97,-26,0
-7241,1876,3631,10,-27,-5,-8138,-1268,871,225,98,11,0
-7327,1904,3535,-8,-14,-23,-8155,-1301,918,223,98,37,0
-7309,1941,3534,-30,-5,-34,-8161,-1323,902,218,91,63,0
-7235,2041,3484,-68,16,-35,-8201,-1442,878,198,85,77,0
-7122,2080,3524,-114,31,-20,-8110,-1529,826,176,84,83,0
-7017,2065,3491,-169,42,13,-8060,-1759,647,175,100,87,0
-6909,2031,3517,-197,37,44,-8050,-1945,687,195,123,85,0
-6832,1882,3523,-218,24,85,-7969,-2094,688,290,161,69,0
-6844,1760,3490,-210,18,101,-8029,-2234,777,427,167,46,0
-6960,1672,3432,-161,8,89,-8182,-2205,813,658,125,0,0
-7083,1687,3428,-103,-2,67,-8225,-1901,752,753,72,-46,0
-7397,1791,3520,-11,-23,31,-8301,-1392,669,666,23,-101,0
-7491,1817,3489,43,-41,13,-8389,-1123,812,508,7,-131,0
-7375,1846,3443,76,-60,7,-8303,-853,867,257,-21,-138,0
-7285,1878,3367,97,-62,12,-8252,-750,868,97,-41,-121,0
-7218,1884,3253,80,-52,36,-8130,-581,806,-50,-57,-78,0
-7198,1862,3174,46,-39,58,-8104,-532,776,-137,-57,-41,0
-7282,1794,3165,5,-20,76,-8102,-625,734,-242,-38,10,0
-7326,1603,3296,-28,3,82,-8132,-926,742,-307,-14,48,0
-7283,1451,3323,-36,17,65,-8176,-1174,752,-280,8,82,0
-7162,1375,3445,-29,27,33,-8160,-1364,733,-219,12,96,0
-7105,1328,3523,-38,27,6,-8149,-1464,752,-148,14,104,0
-7121,1348,3568,-37,25,-24,-8118,-1486,755,-92,17,102,0
-7131,1390,3561,37,5,-53,-8083,-1541,830,-77,22,94,0
-7245,1607,3540,122,-12,-75,-8039,-1630,874,-54,30,83,0
-7284,1724,3466,152,-27,-75,-8039,-1705,883,-19,26,76,0
-7178,1807,3350,158,-37,-58,-8135,-1705,844,55,7,75,0
-7093,1817,3287,149,-33,-46,-8144,-1608,819,91,-12,78,0
-7098,1796,3281,135,-19,-44,-8190,-1481,782,91,-34,83,0
-7093,1872,3350,117,1,-56,-8177,-1424,719,47,-45,77,0
-7053,1969,3398,87,18,-66,-8176,-1437,663,-33,-47,68,0
-7045,2127,3473,40,36,-65,-8134,-1444,620,-87,-38,61,0
-7089,2086,3566,6,35,-58,-8116,-1509,677,-100,-21,54,0
-7139,2145,3635,21,20,-36,-8130,-1594,656,-67,-9,48,0
-7249,2186,3597,34,5,-14,-8212,-1606,607,22,-1,46,0
-7292,2184,3583,27,-2,11,-8302,-1607,568,87,7,49,0
-7239,2101,3618,-7,9,24,-8297,-1628,516,152,21,57,0
-7071,1934,3692,-51,19,27,-8131,-1645,683,233,48,51,0
-6988,1866,3727,-61,18,18,-8027,-1618,760,274,60,34,0
-6995,1862,3712,-62,-2,6,-7987,-1584,781,306,57,0,0
-7027,1829,3659,-59,-20,5,-8013,-1519,839,313,47,-30,0
-7116,1778,3591,-31,-35,9,-8145,-1367,866,320,18,-61,0
-7185,1740,3549,27,-52,13,-8210,-1217,803,270,-1,-75,0
-7186,1666,3509,67,-62,16,-8247,-1056,775,166,-10,-82,0
-7212,1774,3487,123,-70,23,-8219,-1042,836,70,-7,-81,0
-7230,1817,3432,115,-75,33,-8177,-1079,814,-9,-4,-72,0
-7277,1745,3353,67,-76,43,-8141,-1161,789,-25,-9,-62,0
-7285,1670,3339,50,-70,39,-8147,-1161,720,-17,-18,-51,0
-7256,1649,3379,66,-54,27,-8160,-1093,712,-13,-29,-37,0
-7224,1676,3360,65,-40,20,-8156,-1070,696,-28,-29,-23,0
-7134,1721,3322,32,-21,15,-8156,-1038,726,-64,-18,-2,0
-7098,1735,3361,6,-9,10,-8132,-1103,736,-89,-8,16,0
-7079,1713,3350,-14,-1,4,-8075,-1231,740,-111,0,33,0
-7069,1705,3391,-21,9,-9,-8057,-1285,718,-98,5,37,0
-7146,1727,3393,-14,10,-19,-8087,-1328,771,-68,4,36,0
-7217,1752,3440,10,10,-30,-8141,-1328,737,-54,5,35,0
-7257,1831,3476,28,6,-34,-8171,-1348,793,-37,7,41,0
-7212,1854,3439,42,4,-25,-8174,-1370,788,-26,8,49,0
-7179,1872,3416,45,5,-15,-8193,-1373,814,-13,7,59,0
-7131,1894,3435,34,13,-5,-8174,-1380,849,-5,1,66,0
-7105,1835,3409,16,19,-3,-8137,-1365,778,-9,-2,67,0
-7075,1843,3456,-6,29,-7,-8151,-1433,757,-26,-5,58,0
-7068,1828,3443,-21,38,-20,-8153,-1439,730,-24,-4,51,0
-7032,1849,3496,-23,36,-29,-8135,-1432,738,7,0,41,0
-7049,1867,3442,-8,32,-30,-8143,-1452,757,33,5,36,0
-7068,1920,3470,13,29,-26,-8168,-1413,795,50,7,31,0
-7122,1909,3421,27,30,-18,-8261,-1457,768,42,5,29,0
-7174,1943,3427,25,32,-11,-8290,-1409,765,31,-1,26,0
-7243,1987,3432,10,36,-6,-8339,-1343,656,-5,-11,16,0
-7288,1955,3485,-6,38,1,-8360,-1306,662,-43,-12,8,0
-7287,1984,3531,-19,32,6,-8267,-1289,763,-74,-1,-3,0
-7239,1909,3551,-25,18,15,-8130,-1286,812,-62,11,-10,0
-7234,1848,3466,-23,4,21,-7973,-1267,826,-3,26,-13,0
-7182,1727,3379,1,-11,25,-7902,-1227,845,58,29,-11,0
-7204,1684,3402,34,-18,22,-7967,-1123,874,123,27,0,0
-7191,1725,3341,74,-12,16,-8094,-1097,896,158,19,17,0
-7159,1786,3340,64,-1,13,-8156,-1013,919,138,13,37,0
-7132,1774,3367,9,15,8,-8249,-1096,935,89,9,61,0
-7148,1726,3408,-29,24,5,-8218,-1157,912,42,1,70,0
-7141,1696,3436,-40,27,0,-8175,-1255,888,17,-8,65,0
-7174,1696,3423,-21,22,-9,-8185,-1314,847,9,-20,52,0
-7191,1725,3406,3,14,-13,-8166,-1251,824,-6,-36,27,0
-7225,1760,3378,31,6,-15,-8185,-1216,782,-34,-46,12,0
-7214,1781,3365,44,7,-14,-8205,-1182,721,-84,-49,1,0
-7157,1820,3378,40,18,-14,-8171,-1159,715,-109,-47,2,0
-7122,1809,3363,25,27,-12,-8129,-1212,703,-111,-41,11,0
-7104,1845,3385,8,31,-12,-8060,-1225,735,-72,-32,24,0
-7170,1875,3441,8,29,-15,-8105,-1254,752,-23,-27,39,0
-7253,1876,3396,18,21,-19,-8135,-1220,757,24,-28,57,0
-7276,1918,3437,31,10,-13,-8156,-1191,752,22,-27,64,0
-7281,1909,3439,39,4,-8,-8188,-1176,726,-18,-25,66,0
-7235,1933,3418,43,1,2,-8192,-1251,714,-51,-22,60,0
-7180,1924,3456,34,-2,6,-8153,-1296,737,-66,-16,48,0
-7150,1914,3423,18,-3,10,-8116,-1313,750,-52,-12,41,0
-7142,1908,3441,5,-3,11,-8094,-1318,777,-22,-5,32,0
-7095,1864,3465,5,0,9,-8091,-1328,817,-6,-2,27,0
-7078,1913,3425,10,0,8,-8108,-1288,820,-2,-2,26,0
-7152,1932,3422,6,-1,10,-8134,-1312,822,-8,-1,25,0
-7164,1940,3400,-6,-3,14,-8200,-1371,870,-7,1,24,0
-7209,1927,3464,-14,-7,16,-8197,-1335,938,10,1,21,0
-7263,1938,3448,-12,-15,20,-8174,-1361,918,20,4,16,0
-7239,1894,3420,-6,-18,22,-8147,-1358,912,29,0,7,0
-7200,1894,3387,1,-20,33,-8120,-1329,907,38,-3,-1,0
-7168,1849,3324,0,-19,42,-8046,-1303,905,47,-6,-8,0
-7138,1821,3334,-1,-15,46,-8026,-1231,897,54,-4,-12,0
-7200,1772,3350,-4,-8,42,-8036,-1203,838,50,-4,-13,0
-7210,1769,3354,-7,-3,33,-8143,-1202,890,42,-4,-4,0
-7238,1776,3365,-5,1,19,-8221,-1210,910,41,-11,4,0
-7229,1791,3364,-5,4,14,-8269,-1187,920,25,-22,10,0
-7166,1818,3425,-8,5,12,-8288,-1196,872,-5,-28,7,0
-7159,1785,3403,-6,3,11,-8219,-1205,838,-38,-29,-2,0
-7126,1772,3421,4,-3,8,-8161,-1241,810,-76,-23,-19,0
-7196,1795,3383,18,-8,3,-8160,-1238,786,-80,-19,-30,0
-7189,1814,3387,22,-7,-3,-8150,-1244,814,-58,-6,-36,0
-7207,1857,3394,5,5,-9,-8164,-1200,855,-21,1,-34,0
-7195,1882,3431,-14,14,-14,-8161,-1208,883,28,6,-24,0
