-6685,1106,4576,7,-14,27,-7588,-1218,3131,-4,-9,-8,0
-6674,1077,4539,16,-16,32,-7576,-1209,3152,-10,-10,-9,0
-6680,1081,4559,22,-18,36,-7598,-1185,3188,-11,-14,-5,0
-6698,1059,4569,25,-21,36,-7626,-1208,3116,-6,-15,1,0
-6725,1082,4521,22,-24,38,-7631,-1248,3131,1,-22,6,0
-6725,1062,4521,16,-25,39,-7594,-1264,3095,16,-29,8,0
-6727,1044,4501,15,-23,40,-7573,-1254,3079,25,-33,4,0
-6721,1023,4500,16,-23,42,-7565,-1247,3056,28,-32,0,0
-6718,1041,4519,16,-19,46,-7571,-1281,3047,27,-30,-5,0
-6748,1017,4507,11,-17,49,-7599,-1260,3017,22,-31,-9,0
-6768,988,4541,4,-15,49,-7586,-1255,3024,19,-31,-9,0
-6767,941,4520,5,-16,44,-7619,-1253,2971,12,-33,-10,0
-6729,944,4483,10,-16,41,-7612,-1251,3005,2,-32,-13,0
-6712,933,4521,10,-13,38,-7596,-1248,2932,-8,-28,-18,0
-6713,903,4501,9,-10,34,-7572,-1249,2916,-11,-21,-19,0
-6704,885,4508,7,-8,28,-7581,-1233,2958,-9,-14,-19,0
-6746,895,4548,5,-6,18,-7608,-1233,2967,-1,-7,-15,0
-6747,922,4512,-1,-6,3,-7584,-1231,2921,5,-3,-10,0
-6743,917,4527,-2,-5,-7,-7585,-1237,2943,13,6,-5,0
-6708,916,4516,2,-7,-19,-7594,-1235,2960,18,11,-3,0
-6732,929,4498,11,-10,-27,-7562,-1240,2963,23,18,-5,0
-6739,968,4461,26,-10,-34,-7532,-1251,2958,26,25,-9,0
-6705,1002,4469,28,-10,-36,-7552,-1239,2991,33,34,-11,0
-6709,1007,4410,25,-7,-36,-7613,-1206,3030,37,38,-10,0
-6771,1046,4444,22,-3,-35,-7661,-1187,3057,44,40,-4,0
-6795,1027,4467,21,3,-36,-7623,-1235,3116,54,40,3,0
-6823,1063,4456,11,10,-42,-7592,-1220,3135,53,41,4,0
-6754,1120,4459,-3,16,-42,-7563,-1198,3129,42,38,-1,0
-6687,1085,4487,-12,22,-37,-7566,-1225,3125,34,32,-4,0
-6673,1042,4492,-5,26,-33,-7570,-1202,3192,28,21,-3,0
-6676,1051,4498,14,24,-31,-7561,-1194,3205,23,16,3,0
-6686,1099,4510,15,22,-30,-7624,-1205,3201,12,10,13,0
-6679,1095,4581,4,18,-30,-7622,-1266,3155,8,7,19,0
-6715,1082,4547,2,17,-31,-7645,-1323,3112,13,-4,19,0
-6709,1074,4569,16,15,-32,-7617,-1307,3072,19,-6,13,0
-6704,1106,4553,28,14,-28,-7637,-1294,3122,20,-6,5,0
-6666,1138,4588,31,10,-22,-7608,-1286,3077,18,0,-2,0
-6696,1125,4607,25,5,-11,-7624,-1280,3090,20,3,-4,0
-6692,1086,4582,26,0,-4,-7603,-1283,3075,38,0,-4,0
-6703,1049,4600,34,-7,-6,-7607,-1294,3061,47,-5,-4,0
-6699,1082,4553,35,-11,-7,-7601,-1221,3034,35,-10,-4,0
-6680,1080,4555,32,-11,-9,-7594,-1248,3052,18,-9,-3,0
-6706,1083,4549,31,-11,-7,-7646,-1285,3065,7,-9,-1,0
-6705,1079,4553,32,-11,-7,-7643,-1322,3044,13,-9,-3,0
-6723,1085,4544,35,-13,-2,-7640,-1312,3051,20,-12,-6,0
-6729,1077,4517,35,-13,1,-7617,-1288,3023,15,-11,-12,0
-6725,1073,4499,28,-11,7,-7610,-1243,2980,3,-12,-17,0
-6690,1081,4495,22,-8,9,-7578,-1239,2960,-4,-7,-24,0
-6718,1058,4480,17,-3,10,-7578,-1224,2984,-2,-4,-24,0
-6704,1051,4510,13,1,8,-7582,-1200,2995,10,1,-22,0
-6715,1060,4499,6,2,8,-7609,-1170,2959,17,2,-15,0
-6737,1061,4479,0,1,8,-7593,-1167,3009,21,2,-8,0
-6763,1019,4544,-1,1,9,-7601,-1123,3004,18,2,0,0
-6753,1011,4497,6,2,9,-7601,-1161,2984,10,4,3,0
-6719,1019,4484,16,2,6,-7619,-1164,2993,5,9,6,0
-6723,1029,4483,21,3,8,-7634,-1179,2997,7,12,7,0
-6715,1026,4477,17,4,9,-7633,-1194,2993,13,13,10,0
-6708,994,4478,7,6,8,-7621,-1190,3000,15,12,15,0
-6713,1003,4493,1,6,6,-7616,-1184,3001,9,12,16,0
-6719,993,4458,-6,9,1,-7599,-1179,3003,-1,11,16,0
-6727,993,4483,-14,15,-7,-7604,-1202,3078,-11,13,15,0
-6720,1031,4490,-18,18,-11,-7579,-1184,2984,-19,17,12,0
-6749,1060,4527,-26,21,-12,-7594,-1186,3002,-18,17,12,0
-6767,1063,4492,-27,21,-11,-7594,-1205,3043,-8,18,16,0
-6733,1049,4528,-28,20,-9,-7608,-1187,3053,1,18,20,0
-6701,1054,4502,-23,18,-6,-7640,-1183,3045,0,14,30,0
-6749,1066,4539,-11,15,-3,-7628,-1221,3065,-2,14,34,0
-6769,1058,4517,-2,14,-4,-7576,-1229,3082,-3,14,33,0
-6764,1090,4573,-3,13,-9,-7594,-1239,3087,-10,17,28,0
-6728,1126,4552,-19,13,-10,-7600,-1254,3103,-14,13,25,0
-6667,1106,4556,-25,10,-4,-7614,-1261,3130,-8,6,25,0
-6660,1070,4507,-15,9,3,-7594,-1260,3072,-3,1,27,0
-6687,1096,4497,-7,4,8,-7577,-1216,3087,0,-3,31,0
-6712,1104,4540,-14,1,12,-7606,-1250,3096,-7,-4,32,0
-6742,1088,4555,-23,-1,13,-7669,-1279,3069,-18,-7,30,0
-6734,1029,4523,-19,-3,12,-7659,-1324,3030,-15,-11,26,0
-6778,1064,4499,-4,-4,8,-7651,-1281,3021,-8,-12,16,0
-6732,1079,4468,7,-7,11,-7609,-1256,3015,-11,-9,8,0
-6702,1111,4436,5,-9,22,-7620,-1237,2991,-21,-3,3,0
-6713,1068,4467,-3,-11,28,-7597,-1255,2992,-21,0,4,0
-6745,1025,4513,-5,-10,29,-7609,-1269,3040,-14,-3,4,0
-6754,1016,4460,-1,-10,21,-7593,-1219,3004,-10,-3,6,0
-6734,1019,4441,3,-8,8,-7628,-1210,3021,-17,-3,8,0
-6743,1035,4453,3,-7,5,-7614,-1232,3024,-28,-1,8,0
-6726,1037,4443,0,-5,7,-7585,-1231,3013,-24,5,7,0
-6718,1060,4451,0,-1,12,-7610,-1235,3068,-8,9,5,0
-6753,1041,4474,1,0,12,-7585,-1215,3046,4,11,4,0
-6767,1032,4457,2,0,13,-7622,-1223,3055,10,10,5,0
-6726,1024,4433,-1,-1,12,-7591,-1224,3056,12,7,7,0
-6743,1013,4452,-7,-1,10,-7614,-1229,3095,8,4,7,0
-6749,1009,4488,-8,3,8,-7596,-1195,3087,-1,2,8,0
-6778,1015,4480,-4,4,4,-7598,-1221,3073,-5,3,7,0
-6761,1021,4496,2,6,-4,-7596,-1237,3060,-4,0,6,0
-6748,1030,4483,2,6,-4,-7594,-1251,3074,0,-3,4,0
-6757,1054,4503,-7,3,1,-7597,-1235,3045,3,-6,4,0
-6756,1026,4487,-9,2,1,-7619,-1212,3059,2,-7,5,0
-6717,1011,4500,-3,3,0,-7586,-1217,3038,2,-7,5,0
-6725,1006,4482,3,4,-5,-7603,-1261,3044,4,-5,2,0
-6736,1029,4509,6,3,-11,-7628,-1268,3031,5,-5,0,0
-6748,1048,4503,1,0,-15,-7631,-1228,3048,4,-3,-2,0
-6736,1029,4513,-3,-3,-15,-7614,-1246,3061,3,-2,-2,0
-6729,1035,4482,3,-4,-17,-7622,-1228,3043,1,-1,-1,0
-6734,1055,4490,11,-6,-18,-7597,-1237,3058,-3,0,-3,0
-6729,1062,4471,12,-5,-16,-7594,-1230,3031,-6,3,-5,0
-6751,1100,4492,5,-4,-14,-7583,-1218,3063,-3,4,-7,0
-6720,1075,4474,-1,-4,-12,-7600,-1229,3022,3,4,-5,0
-6737,1086,4475,-3,-5,-11,-7597,-1218,3054,9,6,-3,0
-6732,1096,4493,-1,-5,-11,-7607,-1200,3086,17,7,-1,0
-6709,1101,4467,1,-7,-10,-7611,-1174,3082,14,5,2,0
-6717,1116,4454,5,-6,-8,-7640,-1192,3007,5,4,7,0
-6769,1089,4479,15,-6,-6,-7608,-1234,3086,8,4,7,0
-6811,1103,4507,22,-6,-6,-7600,-1214,3056,13,5,1,0
-6809,1120,4481,16,-6,-6,-7595,-1200,3040,7,7,-1,0
-6727,1096,4509,-2,-5,4,-7590,-1190,3022,1,6,-1,0
-6667,1048,4504,-3,-3,12,-7573,-1234,3010,6,-2,2,0
-6667,1010,4467,16,-3,15,-7563,-1204,3023,13,-4,5,0
-6731,1030,4490,24,-5,13,-7585,-1193,3029,16,-3,11,0
-6689,1045,4508,18,-7,9,-7622,-1191,3062,9,-2,16,0
-6731,1021,4509,2,-8,5,-7684,-1260,3009,5,-5,16,0
-6730,968,4521,6,-10,0,-7686,-1257,2954,8,-7,13,0
-6756,1007,4502,26,-10,-6,-7639,-1274,2985,10,-6,7,0
-6723,1031,4469,33,-9,-5,-7642,-1213,3001,-5,1,-1,0
-6717,1035,4472,21,-9,3,-7631,-1208,2982,-17,7,-5,0
-6695,1028,4467,6,-8,7,-7583,-1259,3024,-12,11,-7,0
-6702,993,4496,-5,-6,3,-7564,-1228,3044,1,10,-7,0
-6708,972,4522,-12,-1,-6,-7570,-1195,3047,5,7,-4,0
-6703,1017,4518,-15,1,-13,-7590,-1166,3021,-5,7,2,0
-6715,1033,4497,-20,4,-17,-7585,-1191,3056,-14,8,7,0
-6725,1059,4516,-21,3,-16,-7608,-1236,3069,-8,6,11,0
-6731,1075,4496,-17,0,-9,-7648,-1252,3083,-1,7,12,0
-6728,1062,4554,-13,-2,-5,-7629,-1232,3048,5,6,11,0
-6742,1070,4509,-8,-6,0,-7633,-1227,3029,2,6,10,0
-6728,1067,4512,-6,-8,3,-7580,-1223,3055,0,3,7,0
-6744,1070,4532,-6,-7,2,-7585,-1224,3093,-1,4,7,0
-6746,1054,4516,-5,-7,-2,-7594,-1219,3091,0,4,7,0
-6723,1076,4470,-1,-8,-3,-7581,-1227,3066,5,2,11,0
-6715,1071,4474,4,-9,-1,-7595,-1241,3042,10,3,14,0
-6698,1081,4474,3,-10,4,-7616,-1249,3056,13,-2,16,0
-6723,1079,4494,-1,-10,5,-7633,-1260,3048,9,-2,16,0
-6749,1062,4518,-1,-10,7,-7641,-1243,3034,3,0,13,0
-6751,1053,4500,1,-8,6,-7611,-1290,3031,1,2,7,0
-6727,1063,4509,2,-7,5,-7608,-1276,3013,4,4,1,0
-6717,1020,4480,1,-7,6,-7602,-1236,3043,5,4,-1,0
-6726,1033,4473,-1,-5,7,-7593,-1237,3041,5,3,-1,0
-6681,1013,4482,-1,-5,5,-7614,-1224,3026,-1,2,3,0
-6694,1014,4478,-1,-4,3,-7622,-1272,3047,-5,2,5,0
-6717,1040,4501,-6,-2,-1,-7606,-1271,3018,-4,1,4,0
-6739,1036,4493,-15,-2,-1,-7605,-1273,3042,-2,3,1,0
-6732,1051,4520,-21,-2,0,-7618,-1261,3019,0,3,-4,0
-6720,1033,4547,-22,-1,2,-7641,-1221,3049,-3,4,-5,0
-6725,1013,4538,-19,-1,3,-7629,-1224,3020,-6,3,-5,0
-6717,1046,4528,-11,-2,-1,-7629,-1194,3047,-10,1,-4,0
-6703,1011,4548,-11,-3,-3,-7650,-1198,3083,-13,-1,-2,0
-6666,1033,4503,-12,-4,-3,-7633,-1210,3061,-25,-5,3,0
-6694,1038,4486,-7,-6,-4,-7643,-1198,3062,-28,-7,4,0
-6769,1041,4513,-3,-6,-7,-7617,-1229,3090,-25,-7,4,0
-6774,1079,4551,-8,-4,-10,-7621,-1196,3087,-25,-4,-4,0
-6760,1090,4539,-22,-4,-11,-7607,-1184,3020,-29,-2,-6,0
-6704,1060,4536,-32,-3,-2,-7570,-1167,3075,-18,-3,-4,0
-6661,1034,4530,-21,-4,3,-7553,-1157,3050,-4,-6,1,0
-6688,1044,4506,0,-9,7,-7529,-1127,3040,8,-9,16,0
-6709,1060,4559,5,-12,10,-7578,-1162,3047,6,-7,29,0
-6706,1058,4577,-7,-16,12,-7619,-1203,3072,3,-7,40,0
-6701,1015,4544,-10,-16,9,-7658,-1269,3012,9,-10,44,0
-6719,995,4553,-1,-16,5,-7657,-1302,3013,19,-12,41,0
-6705,1029,4552,14,-15,1,-7620,-1266,3037,16,-11,32,0
-6679,1038,4506,13,-17,5,-7616,-1269,3042,2,-4,24,0
-6695,1050,4515,5,-19,9,-7626,-1308,3082,-13,-2,14,0
-6728,1020,4555,-2,-18,7,-7608,-1309,3081,-17,-3,8,0
-6729,1023,4542,-6,-15,0,-7574,-1264,3084,-26,-6,5,0
-6726,1026,4508,-8,-12,-5,-7571,-1278,3062,-37,-10,7,0
-6702,1054,4527,-10,-9,-7,-7558,-1310,3041,-45,-12,9,0
-6712,1070,4519,-11,-6,-4,-7563,-1327,3018,-41,-14,8,0
-6735,1087,4522,-13,-5,1,-7584,-1325,3017,-33,-13,6,0
-6761,1071,4512,-16,-4,9,-7609,-1295,2968,-22,-6,2,0
-6746,1081,4543,-13,-5,14,-7581,-1305,2980,-11,2,1,0
-6727,1041,4558,-3,-7,17,-7607,-1302,2948,1,7,-3,0
-6715,1017,4555,4,-9,17,-7590,-1295,2975,3,5,-7,0
-6713,1019,4536,11,-9,16,-7567,-1260,2930,-7,8,-12,0
-6682,1009,4516,8,-11,13,-7570,-1231,3024,-11,15,-12,0
-6695,995,4525,5,-10,12,-7578,-1242,3004,-9,17,-13,0
-6688,974,4518,5,-11,8,-7569,-1261,3002,3,21,-8,0
-6702,973,4484,6,-9,5,-7585,-1235,2981,12,22,-5,0
-6732,975,4513,1,-9,4,-7582,-1210,3025,18,24,-4,0
-6718,968,4524,-8,-6,6,-7602,-1206,3046,13,26,-4,0
-6751,939,4533,-20,-1,4,-7618,-1184,3060,2,27,-1,0
-6734,942,4537,-22,2,-2,-7588,-1215,3048,-2,30,3,0
-6710,944,4549,-20,3,-9,-7596,-1258,3094,-1,29,7,0
-6736,968,4500,-15,3,-17,-7575,-1237,3080,12,26,11,0
-6688,960,4552,-12,4,-19,-7588,-1255,3077,20,23,13,0
-6662,983,4538,-15,4,-16,-7603,-1264,3076,26,19,17,0
-6648,984,4539,-18,3,-17,-7595,-1259,3089,26,15,17,0
-6655,983,4536,-28,5,-15,-7626,-1267,3081,21,11,15,0
-6655,996,4526,-35,6,-19,-7621,-1287,3134,15,9,12,0
-6655,1026,4517,-42,5,-23,-7624,-1302,3125,2,5,5,0
-6682,1044,4539,-44,4,-28,-7652,-1308,3098,-9,2,1,0
-6655,1048,4543,-37,2,-27,-7642,-1293,3054,-17,-1,-3,0
-6708,1092,4513,-23,0,-19,-7642,-1310,3062,-17,-2,-5,0
-6758,1131,4539,-14,2,-17,-7616,-1273,3087,-9,-4,-8,0
-6714,1157,4554,-24,5,-12,-7613,-1223,3067,-14,-4,-12,0
-6691,1183,4513,-41,9,-5,-7599,-1235,3049,-21,-5,-13,0
-6649,1144,4488,-48,10,6,-7538,-1205,3089,-20,-12,-12,0
-6659,1116,4510,-33,7,14,-7529,-1184,3031,-16,-13,-7,0
-6677,1126,4523,-10,0,19,-7529,-1182,3039,-11,-12,5,0
-6724,1150,4557,-2,-4,28,-7555,-1199,2977,-8,-12,15,0
-6705,1137,4541,0,-8,34,-7622,-1223,2972,0,-12,23,0
-6705,1076,4520,16,-10,40,-7646,-1283,2997,18,-14,29,0
