-0.710804036,0.002123546,0.326077061,0.003604831,0.059969259,0.003812549,-0.585532262,0.002758172,0.158772219,0.00311624,0.129307242,0.002948152,0.137841427,0.09939697,-0.140429205,0.164951889,0.434308206,0.252672635,-0.297419563,0.498931327,-0.465378926,0.153644357,0.167899933,0.256822959,-0.710722981,0.00150744,0.327683959,0.003061084,0.060428788,0.003908989,-0.58387089,0.001620822,0.15931886,0.003578925,0.132321248,0.002333047,0.326562731,0.07740663,0.38035022,0.177738655,-0.003722534,0.288618057,-0.658560454,0.107925237,-0.004512459,0.187083854,-0.108851475,0.368204203,-0.711614285,0.00111774,0.325349154,0.002717566,0.061397131,0.003802824,-0.583888982,0.001081524,0.157989958,0.002456965,0.134385755,0.002535024,-0.030378597,0.219514351,-0.413088088,0.217543045,-0.230835498,0.280685252,0.210430038,0.410150511,-0.273712651,0.210270001,0.290736506,0.429756397
-0.711203071,0.001720508,0.324250343,0.00260205,0.06152521,0.00240094,-0.584601214,0.001947795,0.159519543,0.002202909,0.1342866,0.00211124,-0.033424284,0.221139784,-0.506105525,0.150362578,-0.130911436,0.245823313,0.279993513,0.344409113,-0.393452658,0.217643828,0.400495403,0.184599563,-0.711514423,0.001087607,0.325544776,0.002647917,0.062130922,0.003449244,-0.583092151,0.001729939,0.160419212,0.002029763,0.134691339,0.002798737,-0.220216504,0.31775931,-0.051885847,0.57137784,0.013315609,0.211511697,0.238039825,0.28323881,-0.049978218,0.460496089,0.254842014,0.245088409,-0.711048167,0.001609141,0.323633769,0.003046633,0.061998173,0.001735133,-0.584411924,0.001952742,0.162120737,0.00174375,0.134085223,0.002626866,-0.117543743,0.177359973,-0.090925689,0.30314103,-0.005091133,0.297874132,0.357572959,0.52618307,-0.333545048,0.257480049,0.335717463,0.266136227
-0.711462979,0.002174716,0.324985676,0.002676221,0.061945774,0.003080772,-0.582876633,0.002299438,0.163628621,0.00403999,0.133403526,0.002910967,-0.238976953,0.223247381,0.281377749,0.398252979,0.084106286,0.386256661,-0.003906298,0.398118323,-0.036217181,0.315838799,0.200789456,0.446215171,-0.710586796,0.001494245,0.324335483,0.002266741,0.064470497,0.004453011,-0.584728385,0.001503367,0.162862437,0.003366043,0.131283005,0.002996574,-0.072812666,0.313652121,-0.041156524,0.394704701,-0.221858798,0.376001147,-0.15981118,0.555463789,-0.032615495,0.339062675,0.149183413,0.275452755,-0.710845173,0.001405455,0.325536416,0.002615588,0.061291226,0.003906163,-0.584678673,0.001453833,0.161551971,0.002617508,0.130315264,0.002295473,0.097939794,0.152474069,0.434130475,0.290283886,-0.11695654,0.515338261,0.042781813,0.527314617,-0.025516129,0.20739362,-0.024373578,0.301703246
-0.711335354,0.001306345,0.325272608,0.001608573,0.060137545,0.002191331,-0.585472788,0.001516887,0.1582443,0.00127386,0.129415463,0.001481526,0.096658271,0.110562473,0.202432631,0.195845552,0.116734812,0.354465444,-0.793868067,0.241168208,-0.065076381,0.149224839,0.125648886,0.170723922,-0.711042818,0.001268113,0.326383227,0.002447619,0.059296313,0.001494642,-0.58569209,0.001002979,0.15680823,0.001258712,0.129360864,0.002312079,0.157872932,0.120568871,0.132706181,0.275550203,0.036676208,0.121981775,-0.812196709,0.15995393,-0.208728995,0.147825605,0.280941456,0.145528981,-0.711300267,0.001802263,0.325376102,0.002834536,0.061517274,0.003112034,-0.585320806,0.002011733,0.157343637,0.002127255,0.130404746,0.002354593,-0.003927457,0.17852195,0.002625607,0.425211093,-0.255301506,0.422102011,-0.246274729,0.579704328,-0.002755142,0.178730587,0.21386576,0.263732871
-0.711052993,0.001229571,0.323969837,0.002316624,0.061538825,0.002348284,-0.586119393,0.001544433,0.157976996,0.002272988,0.130926718,0.002394619,0.164842774,0.171061173,-0.436715158,0.228906858,-0.365112112,0.274206057,-0.045732368,0.333615203,-0.381903812,0.137822474,0.39616988,0.238251879,-0.711895061,0.001436369,0.320333385,0.003669625,0.062689218,0.001542357,-0.586706086,0.001656198,0.157181278,0.004099324,0.132997608,0.002490158,0.162642743,0.128410424,-0.353831129,0.256960072,-0.183631119,0.427790072,0.001544697,0.482415303,-0.301723419,0.296031897,0.212414209,0.304285736,-0.711801576,0.001524676,0.319301757,0.002493547,0.063035782,0.00150388,-0.585508918,0.001611001,0.161473994,0.001229562,0.136008632,0.001895248,-0.05227477,0.12756343,0.041926694,0.290791058,0.468980037,0.275593136,0.408320347,0.448934878,-0.317506637,0.220026635,0.194247181,0.208714153
-0.712015647,0.001319679,0.319536489,0.003501818,0.06321177,0.003160156,-0.585130738,0.001758564,0.160534207,0.002145026,0.136918796,0.002601965,-0.120762407,0.129321795,0.128576057,0.209200917,0.726548921,0.100186787,0.367084137,0.225724783,-0.298458492,0.170208724,0.130456478,0.222968486,-0.710904252,0.001420561,0.324080619,0.002895458,0.062505403,0.003673272,-0.584156227,0.00147324,0.161368695,0.002118623,0.135526752,0.001887899,-0.201340059,0.079380923,0.709673886,0.120902482,-0.006976507,0.311636559,-0.452029613,0.207893631,0.20157483,0.076630856,0.013198048,0.208592851,-0.711271355,0.00135668,0.324740654,0.001827546,0.061516349,0.001805004,-0.58410008,0.001417127,0.160107476,0.002827828,0.134252237,0.001700409,-0.066859246,0.190308028,0.030818617,0.422394554,-0.481306353,0.2477718,-0.170035962,0.436958503,-0.115036484,0.348897757,0.314441649,0.182256766
-0.710611053,0.001909882,0.324078255,0.003052164,0.066236872,0.003818987,-0.583773665,0.001227411,0.163804589,0.002398288,0.133978118,0.00305205,-0.085812739,0.081235639,-0.53264987,0.130253523,-0.583383655,0.129604904,-0.271655179,0.223158332,-0.028258429,0.149026885,0.401313927,0.143403502,-0.71009108,0.001496051,0.321904576,0.002260793,0.068744831,0.003608203,-0.584678279,0.002078691,0.165479281,0.002924208,0.13473554,0.001806074,0.11581385,0.051622743,-0.052843571,0.252546826,-0.699316704,0.101676525,-0.417685109,0.287704393,0.014082126,0.100581307,0.351278704,0.164382578,-0.710782541,0.001194247,0.320529583,0.002406038,0.069626195,0.003145552,-0.584439708,0.00173966,0.166130208,0.003127148,0.13416566,0.001341542,-0.035184398,0.188089917,0.061771295,0.183071045,-0.513103565,0.312333164,-0.472299214,0.45687346,0.151887012,0.128350313,0.252138494,0.174095015
-0.710598932,0.001585456,0.321714139,0.003492772,0.068418732,0.002610094,-0.585372606,0.002247091,0.164290833,0.002704282,0.131060746,0.002162041,-0.189656761,0.086641368,-0.022125498,0.110705003,0.755352442,0.090208271,0.518817667,0.132466398,-0.246361072,0.067474877,-0.0521753,0.101958771,-0.710228344,0.002030169,0.324119589,0.005299892,0.067795601,0.001704966,-0.583271502,0.001932072,0.166453456,0.002957631,0.134017585,0.002288962,0.158214164,0.20004849,0.148127078,0.086552252,0.277301818,0.367466322,-0.471132885,0.508703376,-0.305792354,0.21198997,0.13835657,0.235056564,-0.710690608,0.001552144,0.323042668,0.002954172,0.067637024,0.001959569,-0.584523223,0.001850212,0.16206551,0.001886534,0.134268375,0.002223848,0.050981287,0.204478534,0.11121764,0.201578577,0.064965283,0.423489752,0.00561333,0.620599384,-0.173285439,0.30195489,0.112971029,0.44707934
-0.710762798,0.001502579,0.322956666,0.002030319,0.066047271,0.002514267,-0.584350904,0.00153368,0.162367797,0.001706331,0.135290709,0.00147428,0.162650131,0.145950039,0.164815528,0.291599177,0.218799316,0.436377438,0.220138952,0.519467685,-0.36865581,0.239703375,-0.010403471,0.299949984,-0.710990129,0.001225488,0.32303778,0.002371385,0.064432394,0.001359187,-0.585002729,0.000946375,0.161278222,0.001711275,0.133165443,0.001845467,-0.406595606,0.159163397,-0.00825542,0.275935819,0.163284047,0.157830805,0.316917039,0.439145143,-0.141765829,0.304350096,0.403606404,0.335643454,-0.710832135,0.001469809,0.32419642,0.002609997,0.06437037,0.002006561,-0.58501818,0.001680028,0.161158125,0.002336307,0.131255974,0.001786041,-0.251870269,0.158182485,0.251519793,0.354431967,-0.092105076,0.315376441,0.177158472,0.451317176,-0.005511129,0.274660585,0.383644597,0.396213951
-0.710679871,0.001034928,0.32455964,0.001296979,0.066651506,0.001350184,-0.584640556,0.001119558,0.162248074,0.001716323,0.13043043,0.001687581,-0.519669558,0.096929851,-0.31194661,0.119722279,-0.160957553,0.189018219,0.004618557,0.245886283,-0.066672591,0.209832163,0.604337719,0.270348993,-0.710236669,0.001636965,0.325172711,0.002967645,0.068130036,0.001829849,-0.584625176,0.001886504,0.163409527,0.002194072,0.129101161,0.002300473,-0.280217645,0.163932207,0.103896334,0.336690772,0.051573924,0.346853329,0.015422851,0.533997668,-0.106166476,0.259186241,0.324662126,0.422180506,-0.709867995,0.000912583,0.327681706,0.001778243,0.067448133,0.002790724,-0.584328459,0.001504715,0.162794374,0.001808281,0.127284946,0.001532285,-0.350404811,0.068415544,0.379160052,0.102086791,0.686118356,0.18109984,-0.129085438,0.373063108,-0.040970875,0.074237137,0.176983454,0.142982982
