timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1509009508.8550317,None,wavehands,60.0005407333374,False,0,0,0,0
1509009568.9186132,None,busdriver,60.001540184020996,False,0,0,0,0
1509009628.950175,None,jumping,60.00053906440735,False,0,0,0,0
1509009688.971728,None,frontback,60.00053954124451,False,0,0,0,0
1509009748.9942822,None,busdriver,60.00254034996033,False,0,0,0,0
1509009809.0148356,None,sidestep,60.001540184020996,False,0,0,0,0
1509090479.7534282,None,jumping,60.00010085105896,False,0,0,0,0
1509155635.515579,None,busdriver,60.00053858757019,False,0,0,0,0
1509155695.5961752,None,busdriver,60.00053882598877,False,0,0,0,0
1509155755.6077216,None,frontback,60.00153923034668,False,0,0,0,0
1509155815.6202693,None,busdriver,60.00153994560242,False,0,0,0,0
1509156547.3580523,None,frontback,60.00053882598877,False,0,0,0,0
1509156607.5447233,None,wavehands,60.00053858757019,False,0,0,0,0
1509156747.5780032,None,busdriver,60.00053882598877,False,0,0,0,0
1509156807.59157,None,frontback,60.00155758857727,False,0,0,0,0
1509156867.6021132,None,jumping,60.00155520439148,False,0,0,0,0
1509156927.6126435,None,sidestep,60.00053811073303,False,0,0,0,0
1509156987.6251905,None,wavehands,60.00153970718384,False,0,0,0,0
1509157047.6537495,None,jumping,60.00253939628601,False,0,0,0,0
1509157107.6873114,None,jumping,60.000537633895874,False,0,0,0,0
1509157237.3382308,None,busdriver,60.00053834915161,False,0,0,0,0
1509157297.3497772,None,frontback,60.00153827667236,False,0,0,0,0
1509157357.3613257,None,sidestep,60.001540184020996,False,0,0,0,0
1509157417.3738716,None,sidestep,60.0015389919281,False,0,0,0,0
1509157937.8578818,hello,frontback,0.8896312713623047,False,0.366,5.203,1.905,7328.820
1509157997.9284708,None,jumping,60.000539779663086,False,0,0,0,0
1509158057.9400167,None,jumping,60.00053954124451,False,0,0,0,0
1509158117.9545662,None,frontback,60.001540422439575,False,0,0,0,0
1509158177.9761195,None,busdriver,60.00254034996033,False,0,0,0,0
1509158237.9876657,None,wavehands,60.00053882598877,False,0,0,0,0
1509166112.8197563,None,sidestep,60.00053882598877,False,0,0,0,0
1509166172.832303,None,sidestep,60.00153875350952,False,0,0,0,0
1509166232.8438501,None,busdriver,60.00153827667236,False,0,0,0,0
1509166292.8563972,None,jumping,60.00153970718384,False,0,0,0,0
1509166352.8699455,None,jumping,60.00153946876526,False,0,0,0,0
1509166412.8844957,None,sidestep,60.000539779663086,False,0,0,0,0
1509166472.9010463,None,sidestep,60.000540256500244,False,0,0,0,0
1509166532.9175959,None,frontback,60.00153923034668,False,0,0,0,0
1509166592.93515,None,frontback,60.00154256820679,False,0,0,0,0
1509166653.9454854,None,jumping,60.0016233921051,False,0,0,0,0
1509166713.9630358,None,wavehands,60.00153946876526,False,0,0,0,0
1509166773.9955978,None,jumping,60.001540422439575,False,0,0,0,0
1509166834.0131478,None,busdriver,60.0015389919281,False,0,0,0,0
1509166894.0357022,None,frontback,60.0015389919281,False,0,0,0,0
1509166954.0522535,None,jumping,60.000539779663086,False,0,0,0,0
1509167014.0798118,None,jumping,60.001540422439575,False,0,0,0,0
1509167074.0993633,None,busdriver,60.00053954124451,False,0,0,0,0
1509167134.1179147,None,frontback,60.00053954124451,False,0,0,0,0
1509167194.1364663,None,frontback,60.001535177230835,False,0,0,0,0
1509167254.183038,None,busdriver,60.00053906440735,False,0,0,0,0
1509167314.1995873,None,wavehands,60.00053834915161,False,0,0,0,0
1509167374.2161386,None,busdriver,60.000540018081665,False,0,0,0,0
1509168933.2547867,hello,sidestep,0.4623277187347412,False,0.354,5.247,1.857,3747.743
1509168934.2745094,hello,busdriver,1.0067138671875,False,0.342,5.242,1.794,4084.834
1509168935.3172486,hello,jumping,1.0277276039123535,False,0.390,5.778,2.254,4490.934
1509168938.4454658,hello,jumping,3.1092028617858887,False,0.386,5.780,2.232,5616.750
1509168939.4882061,hello,jumping,1.0317285060882568,False,0.366,5.269,1.926,5972.530
1509172627.536994,None,frontback,60.00053834915161,False,0,0,0,0
1509172687.5525444,None,wavehands,60.001540422439575,False,0,0,0,0
1509172747.56409,None,busdriver,60.00053834915161,False,0,0,0,0
1509172807.5776389,None,busdriver,60.00053858757019,False,0,0,0,0
1509348922.145993,None,sidestep,60.00053882598877,False,0,0,0,0
1509348982.157521,None,wavehands,60.00153923034668,False,0,0,0,0
1509349042.171069,None,busdriver,60.00153875350952,False,0,0,0,0
1509349102.185636,None,frontback,60.0025577545166,False,0,0,0,0
1509349162.1991656,None,busdriver,60.00153875350952,False,0,0,0,0
1509349222.2117321,None,frontback,60.00155758857727,False,0,0,0,0
1509349282.2252796,None,busdriver,60.00055646896362,False,0,0,0,0
1509349470.2160077,None,wavehands,60.00053834915161,False,0,0,0,0
1509349530.2285366,None,wavehands,60.0015389919281,False,0,0,0,0
1509349590.243104,None,wavehands,60.00155758857727,False,0,0,0,0
1509349650.2576525,None,wavehands,60.00155758857727,False,0,0,0,0
1509349710.2691996,None,sidestep,60.00155806541443,False,0,0,0,0
1509349770.2827287,None,frontback,60.0015389919281,False,0,0,0,0
1509349983.7540927,None,busdriver,60.00053858757019,False,0,0,0,0
1509350043.7686245,None,sidestep,60.00153994560242,False,0,0,0,0
1509350103.7821898,None,busdriver,60.00155758857727,False,0,0,0,0
1509350163.794737,None,jumping,60.001556158065796,False,0,0,0,0
1509350223.808268,None,wavehands,60.00153851509094,False,0,0,0,0
1509353020.5323386,['FrontBack'],wavehands,0.5293753147125244,False,0.464,5.677,2.633,12012.220
1509353453.40922,None,busdriver,60.000521659851074,False,0,0,0,0
1509353645.1731758,None,wavehands,60.000521659851074,False,0,0,0,0
1509353705.1877418,None,wavehands,60.00153970718384,False,0,0,0,0
1509356842.933528,None,wavehands,60.00053882598877,False,0,0,0,0
1509356903.197254,None,sidestep,60.00055742263794,False,0,0,0,0
1509356963.2147872,None,frontback,60.00152230262756,False,0,0,0,0
1509357023.2263515,None,frontback,60.00055718421936,False,0,0,0,0
1509357083.2378976,None,frontback,60.00155782699585,False,0,0,0,0
1509357291.6536596,None,wavehands,60.00053882598877,False,0,0,0,0
1509357351.6662064,None,frontback,60.00155758857727,False,0,0,0,0
1509357411.6787543,None,wavehands,60.00155854225159,False,0,0,0,0
1509357471.6943038,None,frontback,60.00155758857727,False,0,0,0,0
1509357531.7058504,None,wavehands,60.001556158065796,False,0,0,0,0
1509357591.7183785,None,jumping,60.000537633895874,False,0,0,0,0
1509357651.730945,None,frontback,60.001556634902954,False,0,0,0,0
1509357711.7464757,None,sidestep,60.00053787231445,False,0,0,0,0
1509357979.504328,None,sidestep,60.000555753707886,False,0,0,0,0
1509358039.5188584,None,sidestep,60.00153994560242,False,0,0,0,0
1509358099.8146074,None,busdriver,60.001540422439575,False,0,0,0,0
1509685903.146534,wavehands,jumping,0.002000570297241211,False,0.447,5.137,2.294,10.882
1509685909.186817,wavehands,frontback,6.02427077293396,False,0.445,5.137,2.288,11.653
1509685915.4332466,wavehands,busdriver,6.232418537139893,False,0.437,5.136,2.245,12.395
1509685975.4548,None,sidestep,60.00054049491882,False,0,0,0,0
1509686035.4753523,None,sidestep,60.002540588378906,False,0,0,0,0
1509687958.1138976,sidestep,jumping,1.6942102909088135,False,0.507,5.234,2.654,52.713
1509687962.4299476,sidestep,sidestep,4.266022682189941,True,0.499,5.405,2.696,53.551
1509687966.7099812,sidestep,busdriver,4.266022682189941,False,0.510,5.403,2.755,54.379
1509687972.8543375,sidestep,busdriver,6.1323463916778564,False,0.478,5.413,2.588,55.161
1509687979.1107736,sidestep,wavehands,6.242425203323364,False,0.459,5.354,2.459,55.922
1509698836.5923371,jumping,wavehands,41.0921311378479,False,0.449,5.204,2.335,8.683
1509698851.158662,sidestep,busdriver,14.471259593963623,False,0.457,5.415,2.472,10.519
1509698863.647516,sidestep,frontback,12.474838733673096,False,0.473,5.438,2.573,11.984
1509698869.8909442,sidestep,frontback,6.231395244598389,False,0.439,5.309,2.332,12.730
1509699007.3624058,sidestep,sidestep,21.001888513565063,True,0.420,5.402,2.271,4.437
1509699067.38296,None,wavehands,60.0025372505188,False,0,0,0,0
1509699127.401511,None,jumping,60.00254011154175,False,0,0,0,0
1509699394.4278333,jumping,busdriver,10.777647018432617,False,0.433,5.244,2.272,5.176
1509699454.5224307,None,jumping,60.001537561416626,False,0,0,0,0
1509699514.539982,None,sidestep,60.001535177230835,False,0,0,0,0
1509699585.166059,wavehands,frontback,4.2820398807525635,False,0.443,5.171,2.292,4.572
1509699591.427494,wavehands,sidestep,6.242426633834839,False,0.439,5.170,2.271,5.305
1509699597.6889327,wavehands,busdriver,6.249430894851685,False,0.435,5.170,2.248,6.040
1509699603.9553769,wavehands,busdriver,6.25043249130249,False,0.435,5.169,2.251,6.772
1509699727.3008235,jumping,wavehands,1.6441402435302734,False,0.438,5.172,2.266,4.853
1509699787.319396,None,frontback,60.0015594959259,False,0,0,0,0
1509699911.3212924,jumping,wavehands,5.713051795959473,False,0.437,5.158,2.254,4.619
1509699971.3398457,None,busdriver,60.00152373313904,False,0,0,0,0
1509700031.3544106,None,busdriver,60.0005567073822,False,0,0,0,0
1510136152.469998,None,busdriver,60.00053930282593,False,0,0,0,0
1510136212.5566077,None,busdriver,60.001554012298584,False,0,0,0,0
1510136387.7578063,None,sidestep,60.0015389919281,False,0,0,0,0
1510136447.7753572,None,wavehands,60.00153994560242,False,0,0,0,0
1510136507.7909274,None,sidestep,60.0015606880188,False,0,0,0,0
1510136567.8094618,None,wavehands,60.002541065216064,False,0,0,0,0
1510137004.0117347,None,sidestep,60.00055909156799,False,0,0,0,0
1510140425.9789672,None,wavehands,60.001516580581665,False,0,0,0,0
1510140485.9925165,None,sidestep,60.0015389919281,False,0,0,0,0
1510140546.006086,None,wavehands,60.00156235694885,False,0,0,0,0
1510140704.5905163,None,frontback,60.000556230545044,False,0,0,0,0
1510140764.6110506,None,wavehands,60.001540422439575,False,0,0,0,0
1510140824.6276042,None,wavehands,60.001543283462524,False,0,0,0,0
1510140884.6451502,None,busdriver,60.0015389919281,False,0,0,0,0
1510140944.658702,None,sidestep,60.001543045043945,False,0,0,0,0
1510141004.6742492,None,wavehands,60.00154089927673,False,0,0,0,0
1510141064.6887972,None,jumping,60.00153589248657,False,0,0,0,0
1510141246.7838986,None,sidestep,60.00053882598877,False,0,0,0,0
1510141416.459193,None,busdriver,60.00053787231445,False,0,0,0,0
1510141417.9162264,wavehands,frontback,1.4340169429779053,False,0.000,0.001,0.000,0.000
1510141424.1646554,wavehands,sidestep,6.231417417526245,False,0.000,0.002,0.000,0.000
1510141449.2384331,wavehands,jumping,25.060768127441406,False,0.000,0.003,0.000,0.000
1510141461.7733207,wavehands,busdriver,12.522877931594849,False,0.000,0.000,0.000,0.000
1510141468.0417829,jumping,sidestep,6.253448247909546,False,0.000,0.006,0.000,0.000
1510141474.3102098,jumping,jumping,6.255436182022095,True,0.000,0.004,0.000,0.000
1510141501.4704635,wavehands,sidestep,27.14724564552307,False,0.000,0.003,0.000,0.000
1510141524.4497554,busdriver,frontback,22.96828007698059,False,0.000,0.005,0.000,0.000
1510141541.1716132,squatturnclap,wavehands,16.708848237991333,False,0.000,0.003,0.000,0.000
1510141559.9689374,squatturnclap,wavehands,18.775309562683105,False,0.000,0.001,0.000,0.000
1510141619.985493,None,wavehands,60.001544713974,False,0,0,0,0
1510141680.1221266,None,frontback,60.12362885475159,False,0,0,0,0
1510141740.20272,None,busdriver,60.000539779663086,False,0,0,0,0
1510141800.2202702,None,busdriver,60.001540184020996,False,0,0,0,0
1510141930.6237674,window,frontback,48.077086448669434,False,0.000,0.000,0.000,0.000
1510141941.0481565,squatturnclap,sidestep,10.409379959106445,False,0.000,0.000,0.000,0.000
1510141962.0340343,squatturnclap,busdriver,20.970865726470947,False,0.000,0.002,0.000,0.000
1510141974.4838629,squatturnclap,jumping,12.432814598083496,False,0.000,0.001,0.000,0.000
1510141980.7533064,squatturnclap,busdriver,6.256435871124268,False,0.000,0.000,0.000,0.000
1510141989.1122332,squatturnclap,jumping,8.298883199691772,False,0.000,0.000,0.000,0.000
1510142007.9185665,jumping,wavehands,18.79332160949707,False,0.000,0.001,0.000,0.000
1510142018.3689754,jumping,frontback,10.436399936676025,False,0.000,0.001,0.000,0.000
1510142024.6504278,jumping,jumping,6.266442775726318,True,0.000,0.001,0.000,0.000
1510142032.9973457,squatturnclap,wavehands,8.33490800857544,False,0.000,0.002,0.000,0.000
1510142195.4265053,jumping,busdriver,2.842015504837036,False,0.000,0.003,0.000,0.000
1510142210.0408652,squatturnclap,busdriver,14.599348068237305,False,0.000,0.001,0.000,0.000
1510142222.581756,window360,wavehands,12.529882907867432,False,0.000,0.000,0.000,0.000
1510142228.852203,window360,sidestep,6.257436275482178,False,0.000,0.001,0.000,0.000
1510142235.3277931,window360,frontback,6.460572719573975,False,0.000,0.000,0.000,0.000
1510143285.5527885,squatturnclap,frontback,20.955859184265137,False,0.000,0.000,0.000,0.000
1510143291.8122268,jumpingjack,busdriver,6.196395397186279,False,0.000,0.004,0.000,0.000
1510143314.7905152,busdriver,jumping,22.9662823677063,False,0.000,0.004,0.000,0.000
1510143550.762817,frontback,busdriver,5.320775270462036,False,0.000,0.001,0.000,0.000
1510143557.036262,frontback,jumping,6.261439561843872,False,0.000,0.002,0.000,0.000
1510143563.3077078,frontback,jumping,6.256430149078369,False,0.000,0.003,0.000,0.000
1510143569.5801578,frontback,frontback,6.257439136505127,True,0.000,0.002,0.000,0.000
1510143582.130052,frontback,busdriver,12.535887956619263,False,0.000,0.000,0.000,0.000
1510143588.3964937,frontback,frontback,6.254432678222656,True,0.000,0.000,0.000,0.000
1510143648.4090426,None,busdriver,60.00053811073303,False,0,0,0,0
1510143739.672746,jumpingjack,wavehands,0.8586089611053467,False,0.000,0.002,0.000,0.000
1510143745.9441938,window,sidestep,6.257436513900757,False,0.000,0.004,0.000,0.000
1510143758.4880862,busdriver,frontback,12.529884099960327,False,0.000,0.003,0.000,0.000
1510143766.8630245,wavehands,jumping,8.361930131912231,False,0.000,0.002,0.000,0.000
1510143773.1294658,window,wavehands,6.255428075790405,False,0.000,0.000,0.000,0.000
1510143785.668357,jumpingjack,frontback,12.522879838943481,False,0.000,0.003,0.000,0.000
1510143791.9418054,jumpingjack,jumping,6.263440847396851,False,0.000,0.002,0.000,0.000
1510144021.4315052,squatturnclap,frontback,4.147940397262573,False,0.000,0.001,0.000,0.000
1510144033.9773998,squatturnclap,frontback,12.532880306243896,False,0.000,0.002,0.000,0.000
1510144040.2518487,squatturnclap,wavehands,6.260438442230225,False,0.000,0.001,0.000,0.000
1510144052.797746,squatturnclap,jumping,12.530883073806763,False,0.000,0.004,0.000,0.000
1510144240.696961,busdriver,busdriver,30.094316482543945,True,0.000,0.000,0.000,0.000
1510144249.0608892,wavehands,frontback,8.35091781616211,False,0.000,0.001,0.000,0.000
1510144259.5173054,window360,sidestep,10.445406675338745,False,0.000,0.002,0.000,0.000
1510144292.974029,frontback,sidestep,33.443697452545166,False,0.000,0.001,0.000,0.000
1510144305.5209181,frontback,wavehands,12.53488826751709,False,0.000,0.001,0.000,0.000
1510144311.7913806,frontback,sidestep,6.257452011108398,False,0.000,0.001,0.000,0.000
1510144318.0798218,frontback,frontback,6.277449369430542,True,0.000,0.001,0.000,0.000
1510144378.1644406,None,wavehands,60.00056004524231,False,0,0,0,0
1510144416.3404853,busdriver,wavehands,38.158052921295166,False,0.000,0.000,0.000,0.000
1510144422.6719744,busdriver,frontback,6.314476251602173,False,0.000,0.002,0.000,0.000
1510144428.895387,wavehands,wavehands,6.211404323577881,True,0.000,0.001,0.000,0.000
1510144439.3407917,busdriver,busdriver,10.432396650314331,True,0.000,0.001,0.000,0.000
1510144445.7463408,busdriver,busdriver,6.388535022735596,True,0.000,0.001,0.000,0.000
1510144466.5410786,wavehands,wavehands,20.752715587615967,True,0.000,0.002,0.000,0.000
1510144472.794512,wavehands,frontback,6.131348609924316,False,0.000,0.001,0.000,0.000
1510144487.434891,window360,wavehands,14.62937307357788,False,0.000,0.000,0.000,0.000
1510144493.7053356,wavehands,busdriver,6.253432750701904,False,0.000,0.001,0.000,0.000
1510144510.4942384,window360,wavehands,16.775892734527588,False,0.000,0.000,0.000,0.000
1510144570.5488186,None,busdriver,60.0015389919281,False,0,0,0,0
1510144630.564366,None,wavehands,60.000540256500244,False,0,0,0,0
1510146701.045113,None,frontback,60.000537395477295,False,0,0,0,0
1510147278.0151684,None,busdriver,60.00053668022156,False,0,0,0,0
1510147338.0317204,None,frontback,60.00154209136963,False,0,0,0,0
1510147483.675976,final,sidestep,26.36268973350525,False,0.000,0.000,0.000,NAN
1510147484.5766163,final,sidestep,0.8876302242279053,False,0.000,0.000,0.000,NAN
1510147485.4812567,final,jumping,0.8936336040496826,False,0.000,0.000,0.000,NAN
1510147486.383896,final,jumping,0.8886301517486572,False,0.000,0.000,0.000,NAN
1510147487.2935596,final,busdriver,0.8976538181304932,False,0.000,0.000,0.000,NAN
1510147488.1971817,final,jumping,0.8936283588409424,False,0.000,0.000,0.000,NAN
1510147489.2289162,final,frontback,1.0217278003692627,False,0.000,0.000,0.000,NAN
1510147492.3531287,final,busdriver,3.1132068634033203,False,0.000,0.000,0.000,NAN
1510147495.5123696,final,jumping,3.143230438232422,False,0.000,0.000,0.000,NAN
1510147498.628577,final,busdriver,3.1062023639678955,False,0.000,0.000,0.000,NAN
1510147501.7678034,final,frontback,3.1272165775299072,False,0.000,0.000,0.000,NAN
1510147504.9190388,final,sidestep,3.1382269859313965,False,0.000,0.000,0.000,NAN
1510147508.0422552,final,jumping,3.1122100353240967,False,0.000,0.000,0.000,NAN
1510147511.1784744,final,wavehands,3.1232142448425293,False,0.000,0.000,0.000,NAN
1510147514.315699,final,jumping,3.127215623855591,False,0.000,0.000,0.000,NAN
1510147517.451941,final,frontback,3.1222317218780518,False,0.000,0.000,0.000,NAN
1510147520.5961506,final,frontback,3.131218910217285,False,0.000,0.000,0.000,NAN
1510147523.7283719,final,sidestep,3.119211196899414,False,0.000,0.000,0.000,NAN
1510147526.8645952,final,frontback,3.1222128868103027,False,0.000,0.000,0.000,NAN
1510147530.0478532,final,busdriver,3.171245813369751,False,0.000,0.000,0.000,NAN
1510147533.1420476,final,jumping,3.082183837890625,False,0.000,0.000,0.000,NAN
1510147593.153595,None,frontback,60.001540660858154,False,0,0,0,0
1510147738.726805,None,wavehands,60.00054430961609,False,0,0,0,0
1510147798.742351,None,jumping,60.001540184020996,False,0,0,0,0
1510147858.7558985,None,busdriver,60.000539779663086,False,0,0,0,0
1510147918.7714484,None,sidestep,60.000537395477295,False,0,0,0,0
1510148393.1527932,None,sidestep,60.00055980682373,False,0,0,0,0
1510148453.1693234,None,busdriver,60.00053930282593,False,0,0,0,0
1510148513.1818695,None,wavehands,60.00153636932373,False,0,0,0,0
1510148677.0350583,None,busdriver,60.00056028366089,False,0,0,0,0
1510148682.7671032,final,jumping,5.71905255317688,False,0.000,0.000,0.000,NAN
1510148683.638738,final,busdriver,0.8606283664703369,False,0.000,0.000,0.000,NAN
1510148684.5513656,final,busdriver,0.8996372222900391,False,0.000,0.000,0.000,NAN
1510148685.4620113,final,jumping,0.8986356258392334,False,0.000,0.000,0.000,NAN
1510148686.3726573,final,busdriver,0.9006383419036865,False,0.000,0.000,0.000,NAN
1510148687.2923107,final,frontback,0.9086458683013916,False,0.000,0.000,0.000,NAN
1510148688.2059567,final,busdriver,0.9006175994873047,False,0.000,0.000,0.000,NAN
1510148695.3700368,final,sidestep,7.154067754745483,False,0.000,0.000,0.000,NAN
1510148699.531987,jumpingjack,wavehands,4.1489222049713135,False,0.000,0.000,0.000,NAN
1510148702.694229,jumpingjack,frontback,3.1522202491760254,False,0.000,0.000,0.000,NAN
1510148707.9009209,final,wavehands,5.195684194564819,False,0.000,0.000,0.000,NAN
1510148716.2698529,window360,frontback,8.357924222946167,False,0.000,0.000,0.000,NAN
1510148720.4548209,final,jumping,4.1739583015441895,False,0.000,0.000,0.000,NAN
