-7613,3162,1986,-242,-87,-218,-9378,5446,1875,-431,217,116
-7610,3117,2042,-201,-119,-195,-9433,5261,1832,-438,222,106
-7820,3100,2049,-159,-149,-164,-9800,5110,1811,-374,228,92
-8438,2994,2041,-77,-205,-149,-10302,5063,1929,-265,242,71
-8565,2978,1996,-4,-230,-161,-10464,4878,2038,-107,242,43
-8934,3004,1907,88,-229,-183,-10866,4909,2028,41,209,32
-9383,3036,1971,173,-221,-207,-11316,4721,2301,66,153,30
-9229,2983,2010,324,-200,-222,-11470,4659,2524,32,39,6
-8459,2974,1934,445,-177,-192,-10965,4556,2366,39,-86,-44
-7079,3100,1893,556,-112,-115,-10077,4860,1977,47,-269,-148
-6395,3313,1984,495,-38,11,-9381,5165,1830,-146,-409,-263
-5977,3522,2101,165,53,237,-8719,5340,1592,-625,-540,-437
-5862,3381,2198,-217,109,411,-8415,5176,1365,-1001,-592,-589
-6268,2985,2451,-734,169,624,-8516,4856,1147,-1318,-624,-729
-6939,2538,2524,-996,181,727,-8855,4986,1020,-1393,-642,-773
-7932,2016,2622,-1114,123,776,-9485,4789,877,-1370,-651,-828
-8459,1579,2716,-1027,37,759,-9873,4677,779,-1249,-667,-816
-8552,1188,2734,-661,-90,685,-10252,4458,644,-946,-664,-701
-8332,1063,2626,-299,-152,601,-10292,4677,630,-604,-646,-587
-7836,1380,2404,128,-198,513,-10036,4813,404,-231,-648,-452
-7434,1734,2347,270,-188,493,-9597,5003,194,-207,-640,-357
-7109,2000,2249,268,-164,503,-9117,5181,82,-459,-598,-313
-6734,2241,2189,62,-109,532,-8888,5074,30,-701,-548,-314
-6582,2281,2129,-191,-42,570,-8764,4826,-51,-919,-479,-333
-6600,2177,2075,-537,35,599,-8793,4659,-127,-966,-430,-346
-6784,1966,2079,-681,83,589,-8943,4520,-178,-897,-368,-345
-6990,1879,2104,-714,114,540,-8971,4412,-250,-766,-320,-332
-7129,1935,2160,-676,120,488,-8922,4429,-252,-578,-264,-305
-7156,2118,2141,-625,97,405,-8896,4534,-241,-315,-182,-253
-7181,2190,2101,-586,99,359,-8855,4627,-195,-144,-114,-193
-7111,2137,2043,-512,115,310,-8848,4877,-96,-10,-23,-86
-7048,2049,1971,-450,134,261,-8819,4970,-54,9,33,8
-6803,1992,1976,-352,163,187,-8542,4949,55,-28,95,139
-6627,1929,1981,-321,205,136,-8437,4935,145,-62,135,233
-6457,1802,2054,-301,262,68,-8423,4888,229,-93,182,345
-6307,1754,2156,-257,295,6,-8446,4866,367,-112,208,427
-6167,1943,2226,-209,352,-67,-8565,4864,416,-137,235,537
-6150,2179,2233,-204,402,-103,-8769,4866,421,-162,256,627
-6297,2507,2280,-245,477,-135,-9061,4813,473,-198,289,754
-6513,2858,2399,-300,528,-158,-9320,4777,548,-220,319,846
-6654,3352,2418,-433,581,-178,-9582,4707,637,-242,364,956
-7029,3352,2501,-848,643,-210,-9779,4656,726,-253,396,1026
-7337,3270,2706,-1084,666,-214,-10102,4571,924,-267,425,1096
-8058,3066,2772,-1223,653,-203,-10756,4571,952,-276,430,1130
-9374,2918,2977,-1188,627,-217,-13182,4621,1086,-314,423,1210
-10817,2951,3660,-1010,574,-314,-14132,4509,1357,-361,426,1302
-11069,3213,3967,-885,556,-404,-13798,4319,1432,-343,427,1373
-11063,3459,4056,-814,436,-483,-13347,4166,1304,-393,453,1355
-10512,3408,3989,-713,289,-489,-12098,3965,1445,-534,488,1272
-9175,3145,3294,-419,13,-370,-10217,3658,1596,-758,536,967
-8281,2810,2828,-131,-181,-159,-8981,3318,1798,-821,550,612
-7583,2513,2274,221,-345,164,-8004,2931,2312,-591,500,127
-7582,2290,2031,431,-377,336,-7979,2806,2468,-204,380,-203
-7855,2093,1849,583,-337,517,-8542,3385,2472,400,121,-565
-7985,1853,1615,612,-315,611,-9080,3933,2244,713,-123,-763
