-7498,619,561,386,-242,671,-8864,7366,181,191,-92,-236
-7701,540,505,332,-241,636,-8964,7288,185,180,-68,-175
-7888,499,478,323,-195,555,-9120,7198,179,208,-52,-121
-7779,546,523,323,-156,480,-9371,7119,259,282,-53,-47
-7598,648,499,296,-95,371,-9449,7074,262,332,-51,1
-7280,746,525,231,-5,304,-9252,7035,322,347,-48,62
-7128,1070,571,78,97,217,-9063,6921,324,310,-37,88
-7148,1306,732,-99,192,171,-8811,6776,415,232,-18,90
-7314,1435,926,-383,270,139,-8671,6636,490,176,-10,76
-7675,1465,964,-539,279,119,-8715,6662,548,101,-13,67
-8170,1564,1064,-654,234,73,-8912,6559,585,18,-17,90
-8632,1642,1204,-671,185,28,-9415,6205,654,-58,-14,170
-9043,1737,1288,-646,126,-24,-10024,5921,668,-43,-5,235
-9557,1844,1447,-552,76,-98,-11147,5471,665,55,26,324
-10049,2098,1631,-450,70,-177,-12160,5221,724,149,56,390
-10920,2472,1821,-333,81,-303,-13220,4959,764,273,112,465
-11329,2881,2001,-307,86,-398,-13611,4741,808,357,171,510
-11295,3339,2053,-377,96,-495,-13478,4464,954,491,266,535
-10934,3429,2132,-481,110,-512,-12892,4230,1119,618,345,519
-10015,3385,2301,-597,148,-461,-11733,4097,1375,815,420,451
-9139,3218,2489,-632,200,-394,-10842,4026,1570,974,444,378
-7994,2818,2666,-547,284,-323,-9710,4119,1884,1192,429,268
-7207,2616,2706,-363,335,-317,-9107,4347,2026,1311,392,192
-6759,2438,2799,-46,385,-376,-8964,4755,2161,1298,325,131
-6787,2510,2884,182,409,-478,-9382,5078,2316,1159,281,138
-7086,2960,3073,337,462,-680,-10057,5352,2501,926,252,203
-7278,3301,3305,309,519,-880,-10666,5441,2581,524,232,376
-7273,4086,3646,59,628,-1150,-10462,5376,2429,197,223,544
-7211,4606,3763,-271,702,-1314,-9709,5114,2100,-228,212,753
-7082,4437,3933,-734,737,-1396,-9164,4871,1924,-481,204,853
-7230,4362,4167,-700,649,-1328,-8649,4463,1852,-674,204,922
-6860,4410,3509,-1017,550,-1116,-8396,4192,1785,-678,207,938
-6779,3754,3544,-1103,446,-901,-8381,3915,1643,-549,203,940
-6741,3291,3599,-863,327,-748,-8322,3869,1546,-425,178,922
-6569,3035,3620,-366,230,-617,-8246,3829,1489,-297,134,882
-6407,3006,3447,-4,187,-551,-8179,3836,1496,-240,107,829
-6345,3175,3149,331,116,-516,-8097,3914,1444,-247,68,726
-6167,3359,2983,452,76,-472,-8105,3922,1449,-301,38,628
-6126,3615,2834,445,66,-424,-8272,3929,1373,-405,-11,475
-6127,3729,2786,326,81,-371,-8459,3962,1290,-493,-54,346
-6284,3882,2784,51,129,-273,-8754,3940,1189,-587,-117,172
-6425,3907,2741,-215,161,-179,-9036,3979,1063,-640,-155,54
-6507,3709,2604,-559,169,-35,-9275,4044,915,-702,-194,-77
-6601,3483,2550,-740,156,81,-9336,4083,815,-743,-208,-159
-6654,3084,2535,-840,106,244,-9261,4137,716,-771,-208,-262
-6728,2923,2550,-839,77,376,-9126,4130,627,-762,-199,-329
-6837,2731,2456,-784,25,546,-8910,4151,482,-719,-187,-412
-6942,2557,2447,-719,-27,665,-8762,4134,420,-661,-172,-463
-7125,2367,2342,-591,-120,805,-8704,4136,360,-574,-153,-504
-7394,2253,2230,-462,-196,884,-8764,4144,375,-420,-117,-544
-7739,2132,2234,-263,-301,956,-8848,4156,363,-279,-82,-556
-7875,1929,2150,-114,-382,1010,-8884,4226,417,-72,-32,-552
-7926,1966,2030,53,-454,1042,-8825,4252,484,79,7,-535
-7827,1944,1952,251,-502,1067,-8741,4319,766,290,59,-519
-7819,1898,1827,355,-529,1100,-8605,4375,991,443,85,-514
-7638,1833,1701,447,-548,1165,-8449,4491,1143,620,74,-506
-7519,1832,1644,496,-522,1196,-8315,4595,1321,706,47,-498
-7615,1719,1573,518,-477,1197,-8460,4837,1381,748,-14,-495
-8032,1672,1537,530,-440,1154,-8994,4985,1487,706,-40,-479
-8663,1464,1565,558,-379,1010,-10477,5166,1656,617,-43,-405
-8890,1560,1704,578,-317,830,-11447,5201,1776,543,-19,-303
-8654,1846,1769,533,-201,505,-12051,5251,1766,410,38,-130
-8354,2315,1903,406,-73,247,-12219,5394,1689,282,109,6
-8179,2672,1891,75,107,-69,-11807,5250,1722,56,225,157
