-7435,2614,2722,89,-29,-81,-9460,4540,1190,176,94,-284
-7517,2619,2619,39,-39,-66,-9416,4618,1217,193,88,-284
-7535,2533,2586,-27,-54,-46,-9389,4712,1242,188,78,-276
-7570,2357,2467,-54,-78,-10,-9342,4743,1300,188,71,-247
-7593,2231,2300,-19,-92,11,-9328,4790,1322,179,58,-222
-7587,2275,2215,44,-102,18,-9294,4914,1300,136,39,-185
-7572,2301,2177,60,-104,28,-9301,4965,1306,74,25,-149
-7489,2317,2119,54,-89,36,-9314,4879,1308,11,5,-104
-7445,2327,2103,41,-74,38,-9353,4793,1237,-4,-7,-72
-7454,2357,2121,10,-54,44,-9377,4737,1201,10,-18,-38
-7392,2319,2114,2,-46,47,-9407,4738,1190,21,-21,-17
-7352,2377,2142,9,-34,45,-9389,4722,1136,22,-25,4
-7344,2418,2226,9,-23,48,-9379,4705,1109,14,-31,19
-7323,2458,2257,3,-8,48,-9382,4664,1140,6,-42,33
-7297,2462,2330,2,1,48,-9417,4640,1126,3,-45,48
-7329,2502,2415,-28,14,44,-9379,4668,1110,7,-49,70
-7354,2460,2491,-53,18,34,-9332,4694,1082,-3,-52,88
-7392,2454,2553,-71,23,21,-9317,4668,1038,-31,-51,112
-7400,2444,2634,-72,25,12,-9318,4626,1001,-44,-49,129
-7432,2447,2674,-59,21,4,-9307,4626,989,-50,-42,147
-7409,2442,2675,-45,16,0,-9245,4569,966,-54,-30,171
-7390,2448,2711,-24,6,1,-9260,4541,957,-45,-18,190
-7424,2421,2693,-12,2,3,-9255,4479,987,-14,0,211
-7401,2432,2626,-9,-3,9,-9265,4469,1065,18,10,226
-7388,2369,2569,-10,-9,19,-9288,4500,1037,31,15,247
-7434,2301,2485,-4,-14,27,-9349,4482,1029,20,18,259
-7477,2250,2402,6,-20,28,-9365,4430,1058,12,27,266
-7509,2226,2385,9,-22,29,-9352,4383,1046,14,36,266
-7550,2216,2325,7,-24,25,-9379,4354,1118,14,41,255
-7514,2193,2321,0,-25,19,-9369,4320,1144,11,37,244
-7445,2197,2273,21,-15,15,-9391,4343,1195,6,26,220
-7396,2242,2261,26,-8,13,-9358,4327,1129,-5,15,198
-7383,2226,2281,13,-3,11,-9348,4344,1140,-31,8,164
-7419,2261,2302,12,-1,12,-9391,4317,1124,-51,9,141
-7422,2289,2294,20,-1,11,-9431,4336,1115,-58,11,110
-7417,2335,2285,31,1,11,-9443,4316,1132,-54,12,91
-7490,2415,2321,36,7,13,-9429,4318,1133,-41,12,73
-7460,2464,2356,30,11,14,-9378,4326,1123,-28,12,63
-7429,2444,2362,16,14,20,-9351,4368,1152,-14,9,52
-7382,2465,2424,8,14,24,-9354,4353,1149,-5,6,45
-7347,2450,2481,-7,17,32,-9351,4373,1185,4,3,32
-7332,2449,2447,-21,14,36,-9361,4389,1196,-2,0,19
-7346,2393,2472,-29,11,40,-9346,4382,1221,-20,-5,3
-7357,2382,2456,-21,11,40,-9368,4396,1176,-33,-13,-23
-7367,2356,2447,-14,11,37,-9357,4406,1178,-33,-19,-39
-7398,2383,2469,-15,14,30,-9361,4458,1192,-44,-25,-56
-7403,2361,2447,-21,17,23,-9343,4489,1156,-56,-28,-71
-7417,2373,2490,-32,18,13,-9366,4473,1127,-63,-28,-89
-7459,2365,2451,-36,18,7,-9324,4462,1107,-60,-27,-101
-7502,2397,2427,-45,20,2,-9358,4499,1133,-42,-23,-112
-7498,2400,2461,-48,21,0,-9306,4572,1106,-33,-22,-116
-7527,2365,2460,-50,22,-1,-9295,4595,1106,-42,-23,-113
-7543,2358,2489,-46,22,-2,-9307,4612,1094,-44,-21,-109
-7515,2347,2451,-37,18,-2,-9290,4570,1092,-32,-20,-100
-7509,2369,2476,-28,12,-3,-9277,4600,1095,-20,-18,-90
-7487,2353,2408,-26,8,3,-9297,4638,1083,-12,-14,-76
-7460,2353,2359,-27,9,9,-9282,4603,1086,-7,-11,-68
-7446,2303,2364,-28,8,15,-9293,4617,1073,2,-7,-52
-7443,2301,2340,-29,10,18,-9310,4633,1088,11,-4,-42
-7486,2313,2326,-37,11,18,-9351,4627,1118,25,1,-27
-7459,2267,2331,-46,13,17,-9360,4632,1099,34,5,-18
-7419,2303,2302,-54,17,13,-9372,4625,1129,32,4,-9
-7435,2337,2338,-58,18,11,-9349,4659,1119,27,3,-2
-7438,2323,2325,-66,20,11,-9349,4639,1119,17,0,3
-7420,2329,2353,-75,25,7,-9337,4646,1125,11,-1,7
-7446,2324,2417,-80,27,4,-9349,4640,1089,5,-3,13
-7476,2326,2420,-77,27,-1,-9342,4617,1103,8,1,21
-7460,2338,2417,-73,26,-4,-9329,4633,1100,17,5,27
-7402,2346,2448,-74,26,-5,-9351,4665,1083,16,5,39
-7384,2332,2424,-74,24,2,-9377,4636,1072,8,2,49
-7462,2311,2419,-67,19,7,-9376,4606,1064,16,7,63
-7513,2326,2439,-57,16,13,-9352,4599,1059,29,18,70
-7503,2316,2389,-49,12,14,-9359,4633,1100,28,24,79
-7468,2303,2349,-49,14,15,-9356,4605,1130,16,19,85
-7465,2293,2349,-62,19,18,-9356,4573,1178,23,11,92
-7471,2302,2370,-67,22,18,-9340,4548,1143,33,8,97
-7468,2262,2378,-66,25,16,-9326,4589,1162,30,8,105
-7478,2281,2460,-56,23,18,-9321,4594,1164,17,8,112
-7498,2301,2468,-53,21,30,-9324,4552,1210,-1,3,116
-7483,2296,2460,-46,19,35,-9382,4546,1233,-15,-6,120
-7457,2652,2434,-4,31,47,-9403,4535,1219,-28,-12,122
-7528,2975,2627,-4,73,82,-9423,4546,1240,-35,-15,122
-7552,3037,2859,14,125,159,-9435,4493,1195,-52,-17,121
-7720,3723,3236,-103,198,309,-9500,4467,1252,-57,-19,117
-7943,4225,3384,-376,227,463,-9555,4543,1327,-65,-21,110
-8381,4720,3217,-808,227,722,-9547,4560,1333,-94,-29,107
-8731,4555,3182,-1048,243,992,-9560,4539,1319,-140,-41,102
-9024,4630,3255,-1144,274,1361,-9461,4481,1314,-172,-52,80
-9094,4447,3141,-1097,282,1599,-9372,4479,1310,-156,-55,62
-9262,4767,2774,-847,281,1830,-9322,4512,1291,-119,-56,46
-9597,5116,2833,-636,310,1969,-9410,4544,1321,-84,-56,43
-9863,5634,3121,-519,392,2162,-9461,4623,1390,-35,-59,49
-9827,5972,2849,-599,445,2318,-9455,4658,1349,-5,-68,66
-9975,6361,2388,-734,492,2485,-9560,4646,1447,34,-72,92
-9871,6323,2425,-851,542,2584,-9656,4572,1551,80,-72,112
-9396,6249,2799,-996,647,2703,-9523,4552,1577,112,-86,116
-9024,6211,2847,-1137,728,2783,-9352,4495,1555,85,-109,90
