5980,2636,1864,194,228,-603,-3633,-1069,8031,2547,-3191,2243
6413,1897,728,55,253,-691,-4297,-1532,6550,2944,-3510,2468
6571,1816,204,-49,334,-842,-5091,-1369,4918,3173,-3861,2812
6116,2182,-298,-123,450,-1131,-5256,-966,3818,2864,-4013,3063
5665,2417,-377,24,487,-1325,-5350,-565,2369,2301,-4015,3353
5944,3594,-529,454,567,-1476,-5732,-883,2170,2178,-3977,3607
6260,4369,-989,586,632,-1513,-6985,-3053,1986,2454,-3958,3867
6259,4622,-1433,473,754,-1519,-7274,-3095,1757,3043,-3986,4147
5874,4233,-1718,255,870,-1526,-7212,-2597,1282,3382,-3915,4344
5276,3235,-1995,37,1059,-1603,-7079,-890,653,3646,-3715,4651
4496,2624,-2060,91,1215,-1774,-7414,847,462,3561,-3467,4953
3375,2556,-2195,541,1377,-2157,-8798,1755,736,3027,-3063,5455
2729,3433,-2264,772,1489,-2490,-10859,2068,297,2423,-2817,5840
1879,4853,-1850,540,1706,-2860,-12359,1698,231,1004,-2812,6323
887,6134,-1729,298,1812,-2999,-12850,1784,196,-282,-2815,6624
765,7386,-1825,486,2061,-2990,-13919,691,-195,-1510,-2822,6794
587,8515,-1800,427,2196,-2876,-15603,-2021,-291,-1471,-2881,6699
728,9418,-1754,-581,2450,-2653,-18100,-4496,-227,-779,-2948,6469
578,9498,-1174,-1742,2780,-2530,-17778,-3441,-968,-610,-2910,6232
-745,10653,-100,-2516,3046,-2427,-17004,-250,-1774,-1035,-3031,5729
-1827,9083,522,-1936,3214,-2234,-18134,1475,-2560,-1701,-3128,5462
-2018,8396,708,-694,3284,-2035,-19136,2449,-4149,-2889,-3129,5562
-1693,11021,1117,159,3346,-1977,-19804,2396,-4772,-3657,-3099,5899
-2048,13067,1121,-905,3540,-2042,-20948,2621,-5386,-4335,-3114,6300
-3308,14450,1274,-3195,3807,-1848,-22391,3110,-6551,-4792,-3170,6362
-4146,13578,1448,-4086,3953,-1413,-23076,1599,-7497,-5059,-3265,6032
-4582,10462,1583,-3518,4078,-589,-21541,151,-8179,-4044,-3269,5399
-4991,9178,1536,-2502,4187,-40,-19160,800,-8308,-2002,-2996,4443
-4923,8877,976,-1519,4309,381,-17716,2662,-8445,-1072,-2671,3936
-5199,8426,613,-1357,4425,402,-16933,4069,-8184,-1048,-2295,3628
-5984,8104,986,-1678,4545,311,-16997,5044,-7594,-1966,-1830,3395
-6694,7976,1268,-2135,4582,266,-17144,5959,-8593,-3034,-1602,3232
-7584,7338,1207,-2800,4459,269,-15738,6052,-10479,-4714,-1576,2895
-7834,6704,1122,-3188,4304,288,-13979,4932,-10850,-5691,-1521,2625
-7861,5618,915,-3570,4116,272,-12094,3543,-10566,-5724,-1364,2380
-7673,5008,603,-3745,3994,299,-10996,3197,-9583,-4944,-1224,2252
-7504,4552,559,-3967,3855,341,-10472,3827,-8027,-3741,-1067,2118
-7700,4419,615,-4298,3738,372,-10761,4640,-6951,-3213,-1012,2034
-7934,3860,433,-4914,3390,400,-12144,5330,-7163,-3045,-1050,1982
-7633,3253,399,-5289,3059,350,-12397,5692,-7389,-3152,-1175,2029
-7167,2853,357,-5390,2786,256,-11187,5626,-7129,-3421,-1260,2144
-6705,3437,133,-5165,2434,128,-10451,5499,-6636,-3583,-1177,2224
-6127,3893,16,-4817,2172,127,-11795,5285,-6172,-3613,-980,2248
-5313,5147,-71,-4636,1819,359,-13561,5533,-6020,-3584,-904,2201
-5275,5113,-456,-4712,1717,629,-14444,5805,-5984,-3578,-936,2046
-5771,4658,-919,-4651,1689,909,-13684,5633,-5617,-3490,-983,1891
-5869,4278,-1334,-4421,1651,810,-13255,5339,-4834,-3105,-1010,1729
-6195,4848,-1628,-3874,1550,556,-15364,6035,-5005,-2743,-1045,1685
-6442,6178,-1767,-3535,1482,594,-16113,6978,-5364,-2648,-1139,1717
-7163,8527,-2563,-3862,1506,907,-15295,7179,-5157,-2917,-1197,1755
-8239,8316,-3492,-4511,1617,1133,-14245,6965,-4331,-3462,-1163,1763
-9594,6916,-4852,-5055,1706,1311,-13996,6583,-3960,-3736,-1106,1739
-9746,5449,-5447,-4837,1673,1331,-13800,6101,-3443,-3671,-1099,1720
-9938,5003,-5567,-3912,1579,1389,-14211,5789,-3191,-3375,-1153,1783
-10180,5315,-5640,-3330,1516,1539,-15795,5516,-2702,-2989,-1249,1953
-11409,5476,-6411,-3022,1540,1626,-18955,5167,-2654,-2633,-1383,2337
-12333,5282,-6966,-3026,1575,1441,-19575,5492,-2682,-2712,-1432,2672
-13266,5285,-7028,-3163,1578,1008,-18366,5794,-3117,-3425,-1334,3028
-13409,5625,-6720,-3338,1537,656,-17174,5508,-3392,-4253,-1151,3286
-12846,5658,-6157,-3488,1420,327,-16682,4496,-3726,-5048,-898,3652
-12485,5421,-5847,-3402,1319,226,-16934,3839,-3674,-5166,-764,3951
-12378,4995,-5474,-3185,1292,237,-16384,2863,-3308,-4788,-705,4344
-12713,4742,-4856,-2848,1342,291,-15761,2481,-2826,-4269,-689,4553
-12274,4268,-4397,-2650,1352,252,-15588,1898,-2352,-3565,-622,4673
-10906,3561,-3717,-2413,1357,190,-16184,2243,-2485,-3045,-592,4770
-10275,3498,-3330,-2371,1407,164,-16830,2215,-2416,-2641,-531,4815
-10075,3826,-2856,-2676,1456,79,-16468,2604,-2303,-2694,-442,4690
-10095,4156,-2605,-3133,1413,65,-15144,2995,-2360,-3220,-235,4356
-8929,3545,-2316,-3626,1291,154,-13994,3043,-2462,-3772,-77,4027
-8226,2975,-2305,-3719,1244,271,-12819,2766,-2333,-4340,107,3531
-8026,2662,-2443,-3647,1182,381,-12730,2426,-2095,-4451,198,3143
-8352,2513,-2586,-3614,1119,354,-12735,2369,-2554,-4190,159,2653
-8629,2765,-2650,-3563,996,242,-11867,2501,-2569,-3902,64,2296
-8539,3339,-2519,-3548,843,230,-10652,3288,-2148,-3676,64,1827
-7823,3724,-2262,-3553,715,359,-10662,3786,-1916,-3671,163,1495
-7960,3949,-2232,-3640,686,456,-10387,4011,-1767,-3730,254,1178
-8432,3698,-2676,-3825,625,438,-9783,4098,-1585,-3751,259,1023
-8871,3333,-3115,-3792,514,367,-9737,4093,-1628,-3743,245,916
-9050,3683,-3683,-3441,315,323,-9953,4409,-1231,-3712,257,839
-8538,4016,-3681,-3127,207,384,-9911,4680,-807,-3662,286,742
