-5229,1567,6046,-149,398,-232,-2540,-3015,11572,-1207,-2368,-599
-4876,1885,6201,-287,505,-290,-2309,-3489,10350,-1020,-2387,-669
-4757,1972,6330,-358,538,-315,-2529,-3524,9546,-894,-2391,-770
-4765,1964,6582,-415,555,-363,-2986,-3329,8492,-756,-2383,-858
-4892,1888,6726,-430,569,-430,-3272,-3491,7680,-630,-2332,-903
-4948,1799,6868,-422,619,-582,-3390,-3428,6963,-478,-2239,-941
-4974,1777,6926,-393,683,-737,-3494,-3212,6019,-296,-2051,-939
-4935,1944,7135,-337,785,-968,-3621,-2915,5347,-206,-1885,-902
-5106,2267,7509,-322,862,-1128,-3975,-2390,4359,-182,-1648,-767
-5175,2889,8204,-396,971,-1267,-4226,-2246,3696,-199,-1436,-615
-4851,3352,8487,-532,1056,-1271,-3844,-2423,2740,-181,-1079,-411
-4215,3543,8369,-697,1117,-1208,-3321,-2743,2187,-99,-766,-315
-3353,3480,7920,-827,1122,-1103,-2502,-3314,1649,114,-344,-314
-2859,3462,7601,-824,1056,-1040,-2102,-3316,1352,331,-89,-414
-2544,3422,7347,-711,912,-952,-1901,-2995,1093,605,162,-592
-2526,3438,7372,-579,806,-892,-1795,-2603,1090,767,317,-678
-2751,3549,7507,-418,674,-817,-1879,-2060,1159,900,546,-690
-3055,3646,7761,-338,589,-761,-2011,-1857,1341,944,762,-622
-3466,3823,8000,-290,504,-681,-2341,-1737,1850,961,1098,-460
-3732,3952,8164,-287,453,-603,-2430,-1628,2309,966,1366,-319
-3927,3967,8288,-272,394,-497,-2586,-1709,2972,970,1704,-141
-3937,3951,8271,-213,341,-430,-2683,-1842,3470,996,1915,-26
-3975,4024,8199,-73,246,-346,-2939,-2116,4107,1092,2178,73
-3993,4139,8041,44,168,-259,-3192,-2282,4484,1199,2355,99
-3961,4261,7768,160,77,-78,-3558,-2452,4931,1360,2587,73
-3939,4268,7545,200,27,97,-3804,-2540,5333,1480,2768,1
-3973,4101,7328,201,-6,348,-4009,-2472,6354,1682,3018,-183
-4012,3935,7239,186,-18,531,-4349,-2214,7137,1864,3154,-365
-4073,3633,7298,174,-31,740,-4811,-1580,8190,2106,3226,-592
-4177,3431,7407,176,-56,865,-5091,-1019,8864,2200,3194,-702
-4289,3257,7515,173,-106,1002,-5100,-499,9523,2209,3113,-757
-4408,3096,7610,169,-153,1084,-4820,434,10500,2102,2971,-764
-4600,2943,7730,165,-207,1146,-5028,1402,10912,1885,2789,-645
-4857,2798,7846,163,-287,1200,-5327,2431,11147,1300,2449,-223
-4988,2681,7859,169,-345,1218,-5438,2501,11057,719,2203,230
-5125,2447,7850,213,-423,1216,-5474,1681,10804,-40,1977,808
-5268,2252,7815,283,-490,1177,-5509,787,10495,-454,1852,1104
-5282,1925,7583,425,-585,1077,-5427,-217,10007,-791,1736,1302
-5249,1712,7243,533,-650,985,-5431,-872,9749,-883,1635,1309
-5818,1346,7175,635,-713,836,-5932,-1478,10227,-785,1531,1179
-6108,1149,7212,663,-737,685,-5883,-1794,10376,-545,1459,995
-6284,1068,6965,596,-695,497,-5608,-1947,10490,-112,1351,693
-6175,1025,6632,478,-619,369,-5333,-981,11059,167,1180,505
-5705,1074,5915,284,-484,222,-4808,-1722,10621,231,985,412
-5276,1225,5422,129,-369,163,-4646,-1754,10546,428,846,196
-4683,1574,5076,-82,-214,192,-4188,-671,10096,473,525,58
-4279,1723,4990,-253,-122,291,-3913,-607,9603,260,280,88
-4087,1707,5216,-470,-63,468,-3722,-1081,8630,-39,-32,84
-4142,1462,5493,-595,-78,579,-3638,-1098,8014,-255,-244,56
-4352,870,5831,-636,-178,606,-3709,-1231,7472,-544,-467,22
-4616,399,6001,-551,-295,512,-4069,-1534,7153,-692,-585,-34
-4869,1,6004,-281,-454,231,-4579,-1743,6985,-759,-716,-159
-4996,-108,5946,6,-549,-44,-5019,-1815,6740,-738,-810,-269
-5192,-28,5893,328,-622,-330,-5587,-1813,6383,-664,-918,-401
-5586,457,5950,716,-674,-656,-6364,-1700,6289,-595,-979,-476
-5911,951,6067,893,-659,-799,-7066,-1526,6290,-511,-1011,-528
-6114,1659,6232,918,-540,-829,-7898,-1354,6244,-382,-1007,-531
-5881,2190,6221,760,-367,-708,-8163,-1352,6148,-274,-967,-487
-5213,2453,6206,377,-78,-394,-8115,-1505,5740,-133,-885,-407
-4596,2103,6184,64,103,-129,-7786,-1745,5293,-54,-810,-367
