-8788,6991,-2358,-8070,1777,2506,-145,-241,299,10,-247,400
-8573,8100,-605,-7705,1875,2200,-13,-55,116,182,-347,709
-8019,3862,-226,-7609,2062,2004,13,102,-31,199,-389,933
-7149,1370,108,-7665,2270,1584,-29,204,-130,101,-446,1139
-6328,734,404,-7845,2435,1285,-75,178,-72,-59,-490,1234
-6720,179,745,-7499,3330,2221,-106,105,44,-951,-515,1291
-9184,343,421,-10276,71,-1703,-100,10,96,-3161,-460,1082
-11454,2126,-617,-8313,1585,-1925,-110,-130,134,-4658,-245,1092
-11816,4151,-1888,-8251,-1550,-634,-133,-239,181,-5209,-34,567
-13293,4048,-1816,-8307,-1977,834,-120,-315,160,-3979,-35,257
-15227,2415,-1417,-8176,-1173,1865,-52,-350,114,-1613,-223,8
-15729,1042,-1544,-8174,136,1713,58,-404,23,-95,-376,38
-14400,2036,-2183,-7919,742,1454,102,-425,44,1104,-539,198
-11902,5718,-3240,-7644,1287,1277,104,-385,80,1802,-669,301
-9672,6730,-3097,-7185,1907,954,124,-406,25,2372,-839,381
-8241,3350,-2120,-6888,2182,756,78,-374,15,2539,-942,484
-8813,2022,-1477,-6519,2443,550,30,-323,4,2467,-996,679
-9395,191,-933,-6381,2559,518,16,-248,-61,2266,-971,827
-10090,-276,-758,-6383,2534,464,-10,-254,-108,1883,-865,945
-10086,837,-677,-6329,2439,544,3,-240,-191,1571,-739,970
-10200,983,-775,-6255,2319,492,47,-297,-233,1150,-586,935
-9860,2179,-412,-6263,2259,528,57,-326,-221,827,-462,853
-9995,1898,49,-6460,2123,648,82,-456,-139,417,-303,727
-10395,4155,4,-6785,2060,850,94,-497,-13,148,-187,585
-10297,4553,-1,-7296,1849,1399,92,-651,155,-157,-72,360
-9848,4360,322,-7461,1742,1656,89,-742,253,-337,-23,187
-10272,5172,763,-7469,1590,1802,87,-796,301,-448,-33,-5
-9901,5348,903,-7529,1488,2058,100,-837,277,-414,-70,-118
-10491,5897,1342,-8049,1400,2391,101,-820,421,-290,-121,-201
-11735,5612,1655,-9272,1217,2402,69,-706,753,-92,-161,-241
-13895,5882,2457,-12221,1240,2206,67,-640,1056,368,-191,-342
-14941,6350,3354,-14081,1643,2483,129,-304,964,739,-154,-455
-14450,6491,2735,-14033,2175,2795,131,82,622,946,-83,-532
