-9425,4398,980,-7626,2568,1633,-9,7,0,102,-1,-7
-9393,4442,991,-7577,2653,1548,-9,11,-1,96,-8,1
-9306,4485,1041,-7550,2861,1584,-7,10,-12,39,-13,16
-9287,4525,1060,-7523,2733,1551,-6,6,-18,-43,-17,21
-9267,4613,1093,-7505,2593,1483,-4,1,-9,-61,6,15
-9255,4605,1105,-7500,2554,1397,-3,-4,-6,-63,14,15
-9270,4658,1131,-7582,2643,1391,1,-17,2,-29,11,22
-9284,4620,1143,-7663,2693,1332,2,-22,11,-27,5,27
-9373,4575,1097,-7666,2649,1345,3,-28,-4,-65,-7,30
-9451,4480,1081,-7722,2613,1325,9,-28,-35,-106,-12,29
-9364,4388,1014,-7748,2483,1389,13,-25,-50,-136,-12,28
-9320,4346,1018,-7770,2424,1413,12,-17,-49,-130,-11,31
-9315,4266,933,-7749,2378,1413,9,-19,-48,-113,-13,54
-9313,4217,877,-7807,2402,1520,8,-26,-43,-110,-15,69
-9262,4285,802,-7877,2375,1599,10,-38,-21,-118,-22,52
-9328,4258,836,-8009,2315,1729,13,-38,40,-148,-35,33
-9436,4210,773,-8368,2158,2063,27,-37,120,-161,-81,6
-9507,4230,713,-8634,1946,2456,59,-26,234,-139,-153,-9
-9553,4297,687,-8970,1519,3183,103,-16,360,-88,-325,-45
-9535,4181,697,-9034,1026,3766,187,-11,535,4,-515,-87
-9463,4287,741,-9079,497,4248,254,40,705,275,-790,-171
-8969,4485,636,-8438,324,4089,337,225,922,606,-931,-224
-8398,4520,581,-7537,582,3550,382,409,1037,1024,-1007,-244
-7891,4595,356,-6612,1533,3129,424,584,1003,1265,-975,-197
-7579,4531,459,-6416,1873,3229,440,661,863,1028,-929,-116
-7234,4341,521,-6398,2028,3674,440,728,673,280,-993,-67
-7368,4311,563,-6843,1615,4322,403,740,617,-507,-1068,-147
-8316,4136,572,-6117,-18,4145,334,605,506,-1018,-1037,-228
-9250,4252,524,-6378,-876,3341,303,390,261,-753,-998,-219
-10051,4772,492,-6132,-1679,2560,312,22,-251,517,-969,-366
-10102,4984,209,-6368,-1089,2549,306,-168,-486,1628,-847,-479
-9736,5096,-203,-6299,-432,3506,258,-124,-687,2581,-674,-588
-9410,4887,-608,-6746,429,3632,224,-10,-550,2812,-616,-724
-9346,3820,-953,-7217,844,3170,191,160,-268,2637,-724,-959
-9285,3189,-933,-7127,1567,3126,163,209,-56,2355,-828,-1102
-9247,2953,-950,-7355,2086,3228,132,177,59,1765,-825,-1165
-9287,3118,-888,-7447,2847,3637,119,153,53,1192,-746,-1094
-9108,3501,-771,-7242,2770,4209,131,66,168,273,-541,-925
-8941,3533,-1011,-6685,2136,4298,178,50,263,-288,-425,-787
-8605,3527,-1060,-6438,1215,4160,199,69,316,-492,-400,-606
-8372,3431,-1064,-5883,1093,4229,194,50,368,-321,-416,-511
-8386,3292,-962,-5629,829,4110,169,52,380,87,-424,-358
-8604,3177,-974,-5292,1026,4006,132,61,340,371,-402,-244
-8971,3073,-892,-5159,1472,4272,110,42,280,569,-328,-101
-9143,3033,-877,-4894,1773,4429,74,32,109,515,-275,0
-9074,3133,-1056,-4628,1922,4463,46,-8,41,367,-251,86
-8649,3262,-1352,-4393,1988,4445,-11,17,-8,55,-355,193
-8254,3380,-1273,-3910,1336,4180,-58,117,74,-48,-396,240
-7755,3580,-1116,-4060,1561,4409,-120,264,299,-26,-424,286
-7549,3764,-1152,-4157,1662,4724,-151,344,462,-112,-476,384
-7951,4000,-1257,-4981,1757,5089,-175,393,493,-120,-616,562
-8624,4098,-1315,-6217,2265,6128,-165,366,266,-7,-796,671
-9650,4040,-1204,-7512,4291,7479,-138,290,-126,-69,-1088,897
-10145,3893,-1021,-8574,2962,8078,-150,210,-404,-407,-1158,891
-10428,3812,-845,-7096,1592,7709,-253,-11,-635,-984,-1303,959
-10192,3843,-770,-2747,-449,2569,-367,-104,-710,-898,-1236,980
-9708,2976,-1010,-11468,-533,871,-540,-64,-428,1093,-1048,977
-15313,4003,2643,-6058,1873,2047,-650,153,123,1831,-814,959
-12917,6413,11443,-7574,2720,1858,-758,548,876,1849,-478,969
-7338,9681,11641,-7795,2950,1581,-822,693,994,1726,-293,822
-9673,8062,7022,-11083,4636,4514,-916,575,609,1462,-343,465
-11926,7329,2522,-7703,4291,3413,-1038,32,-330,733,-532,282
-13264,4427,17,-8996,2680,1978,-1043,-176,-408,740,76,-390
-14609,3185,-324,-9771,3404,1586,-957,-268,-7,1292,173,-791
-14971,527,1828,-10730,3849,1422,-796,182,260,1591,374,-1033
-15550,-264,2736,-11541,4668,1706,-442,271,306,2013,515,-1210
-15092,696,2592,-12736,5538,1239,-221,134,247,2264,745,-1659
-14008,2166,2512,-13452,7331,1138,-88,108,251,2042,920,-1965
-11638,4362,2303,-13258,7555,1251,-38,107,317,1427,1122,-2186
-10421,4897,2500,-12224,8682,2453,60,180,282,253,1374,-2178
-9975,5344,3702,-12484,7079,4275,183,102,61,-594,1410,-1865
-8963,5649,3987,-11161,5498,4191,312,-62,-304,-1029,1266,-1393
-8864,6888,5013,-10179,4204,3224,358,-86,-466,-1080,1270,-1054
-9008,6304,7359,-10304,5246,2727,360,-105,-505,-1129,1201,-550
-9008,4432,6537,-9119,5148,2756,319,-48,-581,-1519,1038,-314
-9139,3774,4250,-10158,5818,2595,248,-56,-509,-2217,717,55
-8628,3280,2879,-9482,3152,710,182,-84,-473,-2382,642,183
-8517,3268,2408,-9177,2711,-324,124,-162,-547,-2194,603,253
-8624,3956,2302,-6635,2390,84,113,-202,-603,-1922,746,321
-9225,4537,3212,-7515,2886,-378,165,-217,-553,-1856,1004,478
-8984,5598,3954,-7713,2740,-653,227,-264,-569,-1838,1192,463
-8804,6565,3636,-6750,2802,-574,253,-363,-706,-1882,1393,325
-8419,5656,2837,-6179,2631,-772,231,-386,-832,-2038,1475,258
-7273,5760,1117,-5585,2274,-956,178,-429,-909,-2208,1432,208
-6250,5992,905,-5163,2177,-467,115,-475,-981,-2326,1314,246
-6158,5514,1034,-4053,2015,3,48,-483,-955,-2527,1130,383
-5478,4985,874,-3052,1573,-34,-53,-443,-860,-2560,993,478
-5059,4602,773,-2132,1293,233,-138,-397,-841,-2428,804,589
