-9310,4228,893,-7461,2638,1953,0,0,-2,-4,7,-7
-9305,4221,884,-7450,2683,1980,1,0,-2,-7,6,-7
-9274,4228,882,-7433,2676,1985,1,0,-5,-22,3,3
-9293,4255,887,-7437,2684,1974,0,1,-7,-33,1,12
-9316,4227,867,-7466,2617,1982,-2,6,-7,-40,5,20
-9377,4194,860,-7474,2623,1988,0,6,-9,-35,5,20
-9366,4152,888,-7529,2583,1965,-1,2,-6,-22,2,21
-9333,4208,867,-7493,2600,1949,-3,4,-1,-16,-1,19
-9331,4201,829,-7478,2597,1939,-5,1,-5,-12,-2,16
-9336,4217,824,-7444,2593,1972,-3,-4,-6,-8,-5,16
-9294,4218,850,-7462,2583,1940,-3,-5,-5,-2,-5,17
-9266,4243,853,-7448,2645,1896,-3,-5,-5,-1,-3,14
-9294,4242,850,-7475,2610,1902,-2,-7,-7,-4,1,10
-9306,4204,843,-7490,2650,1986,0,-5,-6,-8,2,8
-9333,4209,843,-7466,2682,1963,0,-3,-5,-11,1,8
-9330,4181,853,-7463,2632,1975,-1,-1,-4,-15,-2,13
-9299,4191,883,-7487,2630,1940,0,-1,-5,-20,0,15
-9329,4163,893,-7471,2585,1970,-1,-2,-5,-25,2,16
-9330,4174,889,-7489,2551,1971,-1,-2,-4,-25,3,14
-9294,4204,888,-7496,2563,1951,-2,-1,-2,-18,2,9
-9314,4178,878,-7505,2617,1984,-1,-2,1,-11,-2,4
-9303,4170,878,-7477,2588,1951,-2,-3,2,-5,-7,5
-9304,4182,908,-7502,2619,1915,0,-5,2,-2,-9,6
-9290,4179,862,-7467,2620,1923,0,-6,2,-5,-6,9
-9341,4143,859,-7480,2614,1963,-1,-8,4,-3,-5,10
-9326,4150,903,-7469,2615,1937,-2,-8,3,5,-8,8
-9311,4163,864,-7483,2647,1930,-4,-7,4,11,-11,7
-9302,4167,868,-7449,2648,1918,-5,-5,7,16,-12,6
-9309,4175,866,-7457,2645,1902,-4,-3,7,16,-11,9
-9279,4188,854,-7461,2634,1916,-5,-3,6,10,-8,12
-9300,4174,862,-7481,2641,1922,-6,2,7,12,-8,10
-9300,4218,884,-7451,2608,1926,-7,5,9,16,-5,9
-9341,4234,828,-7449,2610,1968,-3,4,2,18,-4,14
-9371,4215,825,-7483,2599,1963,-3,5,2,26,-10,14
-9337,4202,862,-7544,2585,1911,-6,9,5,38,-15,7
-9306,4230,851,-7514,2619,1929,-5,1,8,40,-13,-2
-9300,4261,859,-7462,2643,1965,-4,-4,10,34,-3,-9
-9271,4260,889,-7449,2672,1969,-2,0,11,32,-3,-7
-9271,4264,865,-7417,2690,1973,-3,-1,6,21,-8,5
-9303,4259,873,-7425,2667,1977,-6,0,6,5,-9,13
-9369,4254,865,-7495,2618,1948,-7,2,3,-7,-3,14
-9413,4220,880,-7528,2586,1984,-3,1,-2,-6,-1,9
-9396,4203,932,-7495,2582,1962,1,-2,-5,0,-1,-2
-9379,4200,921,-7481,2609,1895,4,1,-8,-1,-2,-11
-9409,4255,928,-7416,2615,1877,9,4,-21,-17,3,-15
-9468,4257,898,-7423,2599,1857,23,8,-38,-27,12,-24
-9436,4286,973,-7397,2615,1920,34,10,-58,-37,29,-39
-9491,4438,987,-7414,2688,1963,45,7,-77,-51,51,-53
-9513,4564,996,-7313,2896,2017,63,13,-108,-104,83,-70
-9492,4539,972,-7303,3027,2111,79,26,-134,-183,104,-71
-9332,4425,933,-7275,3002,2132,112,52,-173,-304,125,-65
-9320,4475,834,-7328,2959,2184,141,79,-199,-358,140,-67
-9297,4549,834,-7277,2950,2182,177,120,-222,-409,159,-67
-9310,4679,807,-7244,3035,2106,198,156,-243,-450,166,-59
-9276,4702,746,-7397,2829,2144,213,203,-269,-476,158,-42
-9277,4699,653,-7521,2739,2106,222,242,-290,-428,149,-28
-9327,4694,558,-7481,2489,2199,238,288,-312,-272,124,-4
-9386,4679,584,-7466,2294,2272,249,322,-324,-74,84,9
-9326,4757,714,-7350,2113,2381,263,368,-340,131,13,0
-9138,5118,1181,-7200,1968,2388,272,405,-344,449,-111,-54
-9089,5187,1326,-7019,2046,2191,284,440,-362,618,-178,-92
-9029,4533,1462,-6939,1792,2093,284,464,-377,745,-228,-136
-8865,4007,1416,-7004,1441,2322,279,496,-405,897,-265,-176
-8721,3162,1288,-7114,573,2110,271,506,-429,1342,-426,-285
-8672,2929,1196,-6817,523,1627,261,484,-480,1822,-580,-413
-8754,3106,1020,-6701,1246,1204,250,459,-502,2296,-690,-588
-8996,2915,980,-7045,1961,990,222,491,-482,2297,-665,-647
-9613,2770,1295,-7756,2640,759,201,526,-437,1943,-566,-660
-9890,2826,1547,-8283,3018,755,164,559,-357,1533,-490,-662
-9791,3285,1517,-8785,2979,1050,133,568,-288,959,-419,-639
-9529,3416,1284,-8914,2590,1117,105,572,-199,711,-386,-626
-9157,3468,943,-8795,2474,1159,90,570,-87,617,-344,-624
-8786,3527,745,-8728,2525,1290,87,582,3,607,-317,-604
-8523,3790,576,-8507,2627,1440,88,587,98,585,-300,-548
-8425,3831,566,-8506,2435,1388,80,596,150,574,-306,-507
-8426,3812,543,-8180,2158,1323,53,573,193,628,-307,-453
-8358,4102,574,-7697,1954,1220,23,578,228,665,-281,-402
-8238,4436,466,-6913,1709,1434,-5,585,266,609,-196,-313
-8001,4569,446,-6452,1438,1580,3,599,301,483,-122,-257
-7674,4686,324,-6217,1304,1832,38,599,305,292,-66,-224
-7908,4631,250,-6205,1321,2017,73,592,243,167,-64,-216
-8770,4576,216,-6531,1337,2209,107,554,97,96,-80,-204
-10303,4639,85,-7444,1535,2375,111,538,62,120,-122,-189
-11003,4795,14,-8054,1950,2426,125,554,83,190,-140,-186
-11344,5031,-196,-8350,2521,2368,155,550,65,253,-122,-161
-11001,5273,-523,-8133,2875,2268,229,478,-41,273,-80,-109
-10400,5652,-1020,-7707,3453,2322,305,424,-164,230,8,-3
-9910,5989,-1174,-7508,3807,2359,437,351,-310,99,74,97
-9430,6192,-1146,-6970,3858,2280,551,296,-425,-168,113,232
-9331,6203,-886,-6499,3613,2121,723,155,-698,-358,114,297
-9947,6403,-648,-6720,3352,1972,872,-11,-952,-548,97,291
-10734,6415,-544,-7595,3282,1882,1063,-95,-1076,-665,64,211
-11083,6151,-296,-8604,3526,1768,1108,114,-896,-856,13,-1
-11107,5769,-98,-8926,3795,1600,1097,217,-804,-1033,-8,-182
-10903,5341,-83,-8987,4068,1294,1105,133,-921,-1261,-24,-312
-10762,5176,-72,-9080,4266,1283,1163,7,-1006,-1390,-32,-303
-10557,4902,105,-9143,4403,1231,1272,-68,-979,-1558,-24,-195
-10347,4654,322,-9124,4445,1199,1360,-121,-952,-1661,-10,-89
-9969,4411,445,-8607,4380,1085,1453,-224,-1024,-1747,9,72
-9554,4316,553,-7950,4323,947,1489,-287,-1120,-1792,11,218
-8982,4427,652,-6979,4023,711,1528,-346,-1270,-1869,1,431
-8608,4558,633,-6360,3686,570,1562,-388,-1377,-1905,-4,576
-8336,4709,442,-6007,3366,315,1587,-488,-1479,-1912,-6,726
-8350,4667,244,-5887,3193,165,1587,-550,-1551,-1915,-6,810
-8326,4568,79,-5900,3032,-13,1575,-644,-1734,-1945,-8,882
-8468,4652,32,-6149,2917,-187,1555,-700,-1949,-1977,-14,896
-9240,4994,-208,-6755,2847,-387,1548,-621,-2214,-1998,-17,880
-10039,5041,-313,-7543,2931,-612,1601,-419,-2254,-2023,18,814
-10340,4867,-359,-7617,3184,-616,1718,-129,-2149,-2109,100,757
-10094,4717,-568,-7461,3398,-697,1766,-61,-2177,-2321,254,734
-9865,4733,-918,-7740,3411,-812,1792,-93,-2259,-2476,341,763
-9940,4800,-1292,-8366,3479,-891,1816,-116,-2294,-2607,406,827
-10181,4950,-1460,-8899,3567,-953,1885,-175,-2353,-2676,462,889
-10426,5121,-1634,-9493,3939,-978,1933,-188,-2363,-2832,574,996
-10529,5186,-1739,-9866,4053,-969,1981,-147,-2289,-3016,675,1112
-10415,5124,-1870,-10054,3929,-922,2033,-121,-2246,-3261,772,1309
-10188,4972,-1976,-9989,3547,-918,2127,-101,-2252,-3353,803,1449
-9847,4707,-2090,-9825,3198,-783,2192,-89,-2269,-3318,815,1587
-9667,4336,-1992,-9757,2980,-642,2236,-65,-2285,-3222,825,1660
-9662,3815,-1618,-9795,2839,-577,2279,-26,-2302,-3080,843,1724
-9672,3579,-1453,-9880,2748,-541,2317,-15,-2323,-2985,848,1740
-9666,3262,-1350,-9835,2784,-506,2358,33,-2295,-2942,854,1720
-9723,2969,-1301,-9757,2811,-405,2376,96,-2256,-2997,867,1683
-9685,2621,-1164,-9594,2792,-426,2398,179,-2226,-3125,880,1611
-9773,2461,-1038,-9554,2967,-373,2420,241,-2211,-3237,882,1548
-9992,2484,-971,-9699,3106,-317,2440,278,-2177,-3385,863,1493
-10174,2683,-857,-9692,3007,-439,2446,294,-2161,-3441,818,1480
-10209,2906,-793,-9352,2781,-555,2437,329,-2113,-3370,738,1470
-10134,3034,-771,-8808,2741,-767,2426,358,-2093,-3247,696,1454
-9831,3119,-738,-8004,2777,-1064,2407,366,-2086,-3127,694,1454
-9510,3176,-627,-7572,3120,-1489,2385,388,-2070,-3146,709,1472
-8697,3258,-391,-7158,3832,-1976,2373,462,-2007,-3430,745,1512
-8391,3396,-294,-6362,4248,-2356,2396,481,-1949,-4154,833,1626
-7965,4001,-572,-5835,3670,-2552,2454,513,-2003,-4600,910,1755
-7861,4482,-545,-5854,2611,-2505,2505,449,-2148,-4605,949,1929
-8664,5024,-346,-6722,2048,-2520,2639,249,-2455,-4149,907,1985
-10206,5253,-329,-8064,2072,-2501,2782,-25,-2786,-3299,855,1925
-11678,5404,-272,-8721,2576,-2281,2923,-246,-3089,-2799,876,1769
-12586,5685,-292,-9802,3711,-2492,2887,-95,-3023,-2548,959,1462
-12492,5996,-265,-10708,4642,-2956,2671,271,-2793,-2734,1033,1283
-12872,6120,-174,-11504,5579,-3611,2483,341,-2746,-3443,1118,1261
-13278,6135,-56,-11847,5327,-4015,2377,309,-2697,-4020,1141,1389
