-7358,1982,3058,-2,-10,-3,-7375,-1905,3203,13,4,-6,NoMove
-7327,1978,3034,-2,-11,-1,-7377,-1892,3209,2,3,-8,NoMove
-7321,2000,3078,2,-14,0,-7371,-1880,3197,-3,1,-8,NoMove
-7345,1995,3057,10,-19,5,-7379,-1907,3192,-3,4,-8,NoMove
-7310,1985,3078,12,-20,8,-7378,-1922,3207,4,7,-7,NoMove
-7345,1980,3021,6,-17,13,-7345,-1868,3202,9,9,-3,NoMove
-7318,1972,3042,-3,-15,16,-7378,-1887,3135,7,11,-2,NoMove
-7370,1923,3023,-2,-17,16,-7398,-1904,3195,9,16,-1,NoMove
-7365,1938,3037,7,-16,16,-7393,-1904,3203,28,22,-3,NoMove
-7378,1983,3067,3,-11,13,-7389,-1891,3220,39,23,-6,NoMove
-7365,1970,3043,-4,-9,14,-7385,-1846,3239,27,14,-10,NoMove
-7318,1940,3060,-3,-9,15,-7382,-1849,3262,13,8,-8,NoMove
-7316,1956,3043,5,-14,21,-7361,-1852,3245,5,2,-1,NoMove
-7305,1948,3026,8,-16,25,-7362,-1854,3217,-4,2,4,NoMove
-7324,1925,3058,5,-12,28,-7347,-1879,3226,-15,-1,8,NoMove
-7368,1930,3040,-5,-9,26,-7365,-1883,3184,-15,-4,8,NoMove
-7365,1911,3080,-9,-7,22,-7412,-1911,3204,-10,-6,7,NoMove
-7389,1896,3051,-4,-9,18,-7421,-1923,3190,-2,-1,8,NoMove
-7352,1915,3100,7,-13,16,-7411,-1937,3194,13,7,8,NoMove
-7352,1925,3083,12,-14,19,-7356,-1932,3197,21,8,4,NoMove
-7346,1944,3064,6,-13,23,-7360,-1870,3232,22,4,4,NoMove
-7305,1904,3074,-2,-13,27,-7357,-1853,3216,13,2,2,NoMove
-7349,1865,3094,7,-20,27,-7337,-1885,3240,3,4,5,NoMove
-7336,1866,3065,19,-25,26,-7352,-1909,3203,8,7,5,NoMove
-7387,1889,3056,23,-24,17,-7361,-1920,3209,14,7,3,NoMove
-7396,1885,3035,21,-21,11,-7381,-1892,3203,15,3,2,NoMove
-7353,1919,3047,19,-17,7,-7352,-1905,3204,21,2,3,NoMove
-7348,1928,3033,16,-16,9,-7345,-1891,3237,27,4,5,NoMove
-7327,1927,3046,15,-17,15,-7347,-1894,3222,24,4,9,NoMove
-7346,1921,3080,14,-17,20,-7373,-1923,3216,17,3,7,NoMove
-7371,1910,3040,10,-16,23,-7381,-1930,3226,17,0,4,NoMove
-7368,1852,3056,13,-14,19,-7387,-1913,3229,15,-4,-1,NoMove
-7355,1878,3070,18,-15,12,-7377,-1941,3206,15,-3,-4,NoMove
-7322,1881,3072,21,-16,7,-7374,-1940,3217,22,-2,-8,NoMove
-7346,1882,3037,22,-16,4,-7348,-1928,3205,24,-4,-10,NoMove
-7337,1910,3087,24,-16,8,-7354,-1905,3203,21,-6,-9,NoMove
-7336,1901,3041,23,-16,9,-7362,-1920,3190,18,-6,-7,NoMove
-7360,1897,3082,21,-14,9,-7363,-1916,3185,14,-6,-5,NoMove
-7357,1900,3060,18,-12,11,-7372,-1915,3175,13,-6,-5,NoMove
-7336,1890,3109,17,-12,9,-7381,-1934,3215,15,-3,-5,NoMove
-7334,1907,3097,20,-14,6,-7382,-1955,3205,21,-2,-6,NoMove
-7319,1896,3101,22,-15,3,-7396,-1937,3231,26,-1,-9,NoMove
-7325,1899,3077,22,-13,0,-7383,-1922,3204,24,-2,-10,NoMove
-7312,1924,3093,19,-11,0,-7400,-1958,3175,17,-3,-14,NoMove
-7286,1928,3086,11,-8,-3,-7348,-1913,3242,9,-2,-15,NoMove
-7290,1950,3100,6,-6,-3,-7355,-1907,3178,10,-3,-16,NoMove
-7314,1936,3111,8,-6,-4,-7345,-1895,3227,14,-3,-15,NoMove
-7321,1964,3068,12,-7,-4,-7333,-1901,3243,16,-4,-12,NoMove
-7337,1987,3068,14,-7,-1,-7345,-1876,3232,14,-5,-5,NoMove
-7326,1979,3074,14,-5,3,-7305,-1858,3224,9,-5,-3,NoMove
-7319,1981,3088,17,-8,10,-7313,-1883,3214,5,-7,-1,NoMove
-7334,2003,3076,20,-10,15,-7354,-1877,3209,5,-9,1,NoMove
-7308,1967,3120,26,-13,23,-7344,-1890,3191,6,-6,8,NoMove
-7303,1970,3109,30,-12,26,-7362,-1915,3193,9,-2,14,NoMove
-7311,1969,3102,21,-6,29,-7373,-1909,3219,11,2,19,NoMove
-7305,1919,3109,14,-6,29,-7356,-1925,3179,6,6,18,NoMove
-7311,1904,3068,16,-8,24,-7360,-1947,3156,12,11,12,NoMove
-7346,1922,3051,23,-9,17,-7397,-1975,3204,24,16,7,NoMove
-7326,1930,3134,19,-1,9,-7364,-1922,3247,36,19,4,NoMove
-7337,1943,3107,12,3,3,-7347,-1879,3281,30,14,5,NoMove
-7311,1950,3132,7,2,2,-7355,-1875,3269,14,5,6,NoMove
-7295,1968,3100,8,-5,5,-7311,-1880,3232,-8,0,9,NoMove
-7287,1958,3094,9,-5,11,-7315,-1871,3260,-17,0,14,NoMove
-7326,1960,3099,4,-3,15,-7336,-1919,3241,-19,4,18,NoMove
-7365,1978,3111,-3,2,13,-7344,-1958,3225,-10,4,19,NoMove
-7368,1970,3150,-12,3,10,-7369,-1899,3210,4,6,19,NoMove
-7337,1934,3157,-8,-2,10,-7378,-1927,3239,10,5,19,NoMove
-7324,1940,3133,8,-10,10,-7388,-1932,3257,5,6,18,NoMove
-7310,1953,3096,13,-13,12,-7364,-1928,3252,-2,8,15,NoMove
-7304,1988,3117,4,-8,14,-7352,-1962,3260,-7,6,10,NoMove
-7293,1971,3100,-6,-7,15,-7332,-1923,3228,-12,5,8,NoMove
-7302,1938,3098,-2,-9,18,-7295,-1928,3230,-12,6,7,NoMove
-7319,1971,3091,0,-11,16,-7315,-1922,3234,-4,12,8,NoMove
-7369,1968,3104,-7,-10,10,-7291,-1890,3225,5,15,9,NoMove
-7356,1963,3082,-7,-8,4,-7317,-1857,3271,4,15,13,NoMove
-7365,1982,3125,0,-7,-1,-7352,-1930,3246,4,15,16,NoMove
-7319,2016,3119,4,-6,6,-7329,-1931,3260,4,15,19,NoMove
-7285,2001,3093,-2,-5,13,-7304,-1943,3275,0,17,21,NoMove
-7284,1974,3130,-6,-6,21,-7331,-1985,3277,-2,14,18,NoMove
-7303,1954,3150,-6,-8,22,-7318,-1925,3271,-1,9,13,NoMove
-7314,1934,3142,2,-12,22,-7337,-1960,3285,-2,6,9,NoMove
-7349,1942,3152,10,-17,19,-7348,-1938,3282,-1,3,8,NoMove
-7335,1965,3127,22,-20,14,-7335,-1952,3260,0,3,9,NoMove
-7298,1959,3124,34,-25,14,-7336,-1963,3263,0,4,10,NoMove
-7296,1947,3117,37,-27,15,-7321,-1982,3261,-2,1,9,NoMove
-7300,2006,3070,29,-22,21,-7346,-2012,3274,0,1,8,NoMove
-7320,1968,3134,12,-17,25,-7366,-2022,3258,6,-1,4,NoMove
-7315,1953,3110,8,-15,27,-7347,-1996,3241,11,-1,-1,NoMove
-7317,1921,3122,16,-16,26,-7366,-1966,3242,11,-2,-8,NoMove
-7297,1891,3100,26,-19,24,-7350,-1965,3257,9,-4,-10,NoMove
-7299,1933,3045,29,-16,21,-7382,-1942,3260,8,-4,-9,NoMove
-7280,1934,3055,24,-9,17,-7360,-1942,3243,9,-1,-7,NoMove
-7307,1930,3067,16,-3,14,-7364,-1929,3238,12,0,-6,NoMove
-7329,1940,3084,9,2,9,-7374,-1923,3230,12,-2,-7,NoMove
-7353,1933,3104,11,2,6,-7359,-1915,3258,10,-4,-7,NoMove
-7309,1929,3091,20,2,5,-7350,-1918,3285,8,-5,-9,NoMove
-7323,1948,3052,25,3,7,-7350,-1919,3240,5,-3,-7,NoMove
-7299,1952,3090,24,8,7,-7363,-1883,3207,3,-2,-4,NoMove
-7287,1964,3098,16,11,8,-7331,-1890,3216,2,-1,-1,NoMove
-7306,1937,3105,11,12,6,-7344,-1865,3190,1,0,3,NoMove
-7321,1948,3119,10,12,4,-7365,-1891,3201,4,2,6,NoMove
-7323,1946,3164,17,9,1,-7359,-1888,3210,11,7,13,NoMove
-7320,1954,3144,25,9,1,-7392,-1891,3223,12,8,17,NoMove
-7330,1977,3135,28,6,0,-7344,-1866,3205,1,8,19,NoMove
-7305,1952,3182,27,5,4,-7356,-1922,3205,-6,9,20,NoMove
-7350,1938,3097,30,3,6,-7363,-1924,3222,4,18,16,NoMove
-7342,1959,3066,29,6,2,-7353,-1904,3209,20,23,16,NoMove
-7339,1981,3145,16,12,0,-7352,-1866,3246,33,24,17,NoMove
-7326,2001,3193,-2,16,-3,-7340,-1866,3266,28,20,19,NoMove
-7289,1985,3182,-3,12,-4,-7341,-1871,3275,9,13,28,NoMove
-7271,1977,3143,10,3,0,-7302,-1902,3265,-4,9,31,NoMove
-7282,1976,3132,18,-1,5,-7318,-1902,3240,-16,6,34,NoMove
-7294,2008,3136,17,-1,9,-7357,-1926,3267,-19,4,32,NoMove
-7333,2000,3137,9,2,11,-7354,-1959,3189,-15,2,30,NoMove
-7339,1991,3098,2,0,11,-7378,-1933,3224,-10,3,29,NoMove
-7366,1957,3139,3,-3,11,-7389,-1966,3248,-1,6,26,NoMove
-7319,1995,3088,13,-9,13,-7363,-1975,3223,7,9,22,NoMove
-7299,1973,3086,18,-9,16,-7356,-1935,3223,7,11,16,NoMove
-7327,2006,3100,11,-5,21,-7362,-1944,3264,2,6,11,NoMove
-7285,2000,3105,-1,0,20,-7361,-1922,3242,-5,3,9,NoMove
-7305,1945,3089,-5,-2,23,-7374,-1915,3239,-13,3,12,NoMove
-7323,1945,3083,1,-4,19,-7344,-1948,3229,-10,5,11,NoMove
-7366,1976,3075,3,-3,16,-7369,-1917,3218,-9,3,6,NoMove
-7363,1985,3047,-1,2,15,-7339,-1918,3218,-17,-1,1,NoMove
-7358,1977,3066,-2,4,14,-7377,-1919,3190,-16,-2,0,NoMove
-7342,1975,3069,0,6,21,-7373,-1901,3186,-10,1,3,NoMove
-7326,1970,3070,-3,7,27,-7375,-1879,3209,-8,6,9,NoMove
-7301,1943,3051,-10,8,30,-7389,-1912,3189,-9,6,12,NoMove
-7306,1925,3043,-14,9,32,-7327,-1900,3205,-11,3,8,NoMove
-7313,1911,3046,-10,9,29,-7357,-1901,3198,-14,3,7,NoMove
-7345,1899,3120,-4,10,22,-7354,-1900,3192,-11,4,5,NoMove
-7367,1913,3059,1,9,17,-7360,-1876,3212,-2,6,6,NoMove
-7360,1917,3041,5,6,14,-7342,-1859,3198,5,8,9,NoMove
-7347,1955,3071,6,4,16,-7361,-1853,3219,5,8,14,NoMove
-7378,1936,3080,5,3,20,-7369,-1858,3201,1,8,17,NoMove
-7358,1940,3094,5,2,23,-7363,-1867,3193,-7,10,20,NoMove
-7352,1909,3093,11,0,23,-7396,-1902,3217,-7,12,21,NoMove
-7359,1895,3109,20,-3,21,-7349,-1909,3198,3,14,20,NoMove
-7317,1906,3086,23,-5,19,-7365,-1935,3200,14,15,19,NoMove
-7320,1891,3053,22,-6,14,-7377,-1903,3206,21,16,17,NoMove
-7327,1894,3064,20,-4,9,-7369,-1916,3244,22,15,16,NoMove
-7332,1915,3056,16,-4,3,-7382,-1916,3282,15,16,15,NoMove
-7341,1912,3084,17,-4,-4,-7367,-1944,3276,9,13,15,NoMove
-7357,1944,3101,20,-4,-5,-7376,-1942,3266,4,10,13,NoMove
-7329,1943,3059,21,-5,-6,-7345,-1915,3253,4,7,8,NoMove
-7328,1978,3040,17,-1,-7,-7349,-1946,3253,4,4,2,NoMove
-7337,1974,3065,4,2,-5,-7337,-1928,3239,4,2,0,NoMove
-7346,1970,3041,-1,3,-6,-7364,-1921,3243,4,3,0,NoMove
-7359,1991,3112,-3,2,-7,-7340,-1926,3231,2,1,-1,NoMove
-7348,1982,3059,4,-1,-7,-7363,-1908,3241,-3,-4,-3,NoMove
-7330,1990,3060,16,-4,-5,-7320,-1932,3199,-6,-5,-3,NoMove
-7315,2012,3087,21,-5,0,-7345,-1938,3195,-5,-3,-4,NoMove
-7301,2042,3078,16,-9,7,-7343,-1905,3200,3,0,-5,NoMove
-7343,2004,3087,12,-11,12,-7358,-1899,3183,4,0,-6,NoMove
-7352,1984,3103,14,-14,12,-7357,-1940,3183,2,4,-7,NoMove
-7381,1976,3100,25,-16,11,-7384,-1942,3176,9,10,-8,NoMove
-7375,1974,3071,39,-21,9,-7334,-1900,3151,25,16,-11,NoMove
-7322,2040,3055,42,-20,8,-7356,-1894,3155,30,21,-14,NoMove
-7320,2036,3055,25,-15,10,-7346,-1845,3152,35,25,-15,NoMove
-7278,2009,3030,8,-11,15,-7333,-1862,3155,42,27,-8,NoMove
-7300,1998,3053,3,-11,19,-7323,-1837,3179,43,36,2,NoMove
-7317,1988,3084,10,-12,21,-7344,-1874,3200,37,38,9,NoMove
-7341,1999,3083,19,-14,21,-7405,-1911,3253,32,35,12,NoMove
-7337,1992,3081,29,-19,23,-7437,-1897,3248,29,29,13,NoMove
-7335,1972,3069,40,-23,27,-7403,-1944,3242,19,22,11,NoMove
-7329,1933,3033,50,-23,34,-7373,-1937,3229,8,18,7,NoMove
-7321,1943,3046,45,-20,36,-7373,-1949,3224,6,18,1,NoMove
-7309,1922,3037,28,-14,32,-7365,-1949,3251,16,19,0,NoMove
-7333,1912,3040,19,-7,28,-7339,-1926,3252,31,20,3,NoMove
-7291,1879,3077,9,-1,20,-7370,-1890,3234,36,12,7,NoMove
-7314,1862,3068,12,1,16,-7398,-1888,3261,18,2,12,NoMove
-7314,1860,3027,23,0,13,-7359,-1948,3237,-11,-5,10,NoMove
-7326,1904,3092,25,2,7,-7367,-1981,3199,-18,-6,3,NoMove
-7346,1907,3091,10,6,4,-7379,-1981,3177,-18,-7,-7,NoMove
-7368,1914,3127,-4,9,-5,-7399,-1963,3198,-5,-6,-11,NoMove
-7362,1893,3144,-3,8,-8,-7400,-1919,3202,16,-4,-9,NoMove
-7323,1901,3181,4,4,-11,-7377,-1900,3204,19,-4,-7,NoMove
-7321,1925,3122,10,-1,-12,-7375,-1901,3193,1,-6,-5,NoMove
-7291,1947,3136,17,-8,-12,-7373,-1911,3192,-14,-8,-5,NoMove
-7298,1947,3136,23,-10,-16,-7372,-1913,3208,-19,-8,-3,NoMove
-7346,1956,3145,26,-13,-15,-7377,-1931,3216,-9,-5,-1,NoMove
-7304,1989,3138,28,-15,-18,-7398,-1929,3233,5,-3,2,NoMove
-7331,2044,3097,28,-16,-14,-7387,-1865,3268,1,-7,6,NoMove
-7295,2042,3120,23,-15,-11,-7371,-1860,3228,-29,-16,13,NoMove
-7307,2052,3120,14,-16,-2,-7349,-1889,3241,-47,-20,16,NoMove
-7309,2061,3112,10,-16,3,-7348,-1956,3259,-46,-19,16,NoMove
-7303,2053,3124,7,-15,10,-7346,-1974,3257,-14,-17,10,NoMove
-7268,2056,3096,6,-13,14,-7327,-1929,3219,5,-16,6,NoMove
-7285,2042,3126,5,-14,20,-7384,-1920,3225,10,-17,5,NoMove
-7305,2053,3083,7,-17,20,-7355,-1889,3242,2,-18,6,NoMove
-7302,2048,3096,10,-17,24,-7341,-1911,3193,-1,-18,10,NoMove
-7316,2057,3107,9,-14,29,-7373,-1934,3218,0,-18,13,NoMove
-7316,2073,3086,1,-11,34,-7353,-1943,3179,3,-16,14,NoMove
-7306,2038,3106,-8,-10,41,-7356,-1944,3160,8,-13,10,NoMove
-7317,2014,3120,-7,-11,46,-7330,-1954,3159,16,-9,8,NoMove
-7317,1986,3097,-3,-13,47,-7353,-1939,3156,19,-5,4,NoMove
-7310,1974,3098,-1,-13,48,-7333,-1928,3168,17,-2,2,NoMove
-7328,1978,3110,-6,-10,46,-7342,-1928,3204,13,-1,2,NoMove
-7298,1937,3082,-8,-10,42,-7346,-1907,3182,5,0,2,NoMove
-7328,1934,3126,-9,-10,38,-7353,-1902,3175,2,3,3,NoMove
-7333,1942,3084,-9,-10,36,-7377,-1934,3193,3,7,3,NoMove
-7331,1968,3101,-10,-10,34,-7352,-1919,3230,2,7,5,NoMove
-7343,1939,3085,-8,-8,33,-7361,-1921,3196,-2,6,5,NoMove
-7331,1930,3088,-6,-6,32,-7355,-1915,3228,-13,4,4,NoMove
-7325,1928,3071,-8,-6,28,-7340,-1879,3187,-20,6,3,NoMove
-7286,1898,3077,-11,-4,25,-7343,-1946,3243,-16,11,6,NoMove
-7306,1918,3090,-10,-3,20,-7329,-1923,3240,-7,16,9,NoMove
-7311,1897,3094,-9,-2,14,-7315,-1889,3220,-2,18,15,NoMove
-7300,1922,3088,-8,0,7,-7351,-1888,3217,-11,17,19,NoMove
-7349,1904,3078,-6,0,1,-7369,-1947,3270,-14,19,19,NoMove
-7383,1942,3090,-3,3,-6,-7311,-1955,3276,-1,24,17,NoMove
-7364,1975,3062,-9,6,-13,-7329,-1908,3279,8,24,12,NoMove
-7352,1952,3145,-17,8,-16,-7368,-1865,3334,-8,15,14,NoMove
-7305,1963,3125,-10,4,-14,-7329,-1876,3320,-38,0,22,NoMove
-7299,1996,3149,-2,0,-8,-7297,-1872,3294,-55,-4,30,NoMove
-7280,2007,3138,1,-1,-6,-7297,-1957,3253,-62,-3,34,NoMove
-7308,2000,3129,-1,0,-4,-7325,-2015,3238,-45,-2,29,NoMove
-7310,1977,3131,-6,0,-4,-7366,-2015,3258,-18,-2,20,NoMove
-7318,1980,3143,-5,-3,-6,-7348,-1984,3267,-4,-1,14,NoMove
-7295,1989,3150,5,-9,-6,-7365,-1996,3275,1,1,12,NoMove
-7272,2006,3129,12,-14,-3,-7353,-1981,3249,3,3,12,NoMove
-7257,2035,3138,13,-14,2,-7333,-2028,3265,5,2,10,NoMove
-7282,2052,3142,6,-14,7,-7333,-2029,3295,12,-1,7,NoMove
-7297,2036,3155,-2,-16,12,-7332,-1994,3298,16,-6,3,NoMove
-7264,1989,3173,5,-21,16,-7379,-1972,3273,1,-13,-1,NoMove
-7290,1959,3079,32,-27,18,-7324,-1970,3257,-14,-15,-2,NoMove
-7285,2037,3072,39,-24,20,-7298,-2015,3243,-18,-15,-3,NoMove
-7322,2022,3101,13,-12,20,-7297,-1977,3206,-11,-13,-5,NoMove
-7274,2016,3066,-9,-3,19,-7318,-1966,3210,-3,-14,-4,NoMove
-7266,1993,3091,-14,1,16,-7351,-1965,3214,2,-12,-2,NoMove
-7269,1985,3092,-6,0,18,-7338,-1947,3225,2,-7,1,NoMove
-7286,2005,3125,4,-1,22,-7353,-1951,3204,-4,-3,2,NoMove
-7307,1998,3152,3,2,24,-7343,-1965,3193,-8,-3,1,NoMove
-7324,1984,3160,0,4,26,-7333,-1936,3235,-10,-5,1,NoMove
-7315,2020,3166,-1,4,24,-7338,-1956,3246,-16,-6,2,NoMove
-7326,1968,3180,0,0,25,-7307,-1935,3210,-19,-4,2,NoMove
-7303,1995,3168,5,-2,24,-7320,-1926,3199,-19,0,1,NoMove
-7294,1998,3166,7,-1,26,-7333,-1932,3156,-17,1,3,NoMove
-7303,1976,3151,1,1,27,-7352,-1900,3222,-21,3,7,NoMove
-7305,1966,3138,-8,3,29,-7344,-1901,3190,-26,7,15,NoMove
-7311,1950,3180,-12,0,26,-7364,-1934,3229,-24,9,19,NoMove
-7291,1933,3183,-5,-4,25,-7350,-1962,3222,-15,13,19,NoMove
-7298,1910,3149,9,-9,21,-7345,-1956,3221,-8,16,16,NoMove
-7293,1936,3099,15,-10,17,-7332,-1963,3244,-4,18,12,NoMove
-7296,1933,3126,8,-6,15,-7338,-1928,3209,-2,18,11,NoMove
-7271,1936,3114,-3,-1,11,-7331,-1923,3233,2,21,14,NoMove
-7305,1931,3079,-15,2,8,-7346,-1926,3239,6,22,19,NoMove
-7297,1924,3109,-14,2,3,-7366,-1927,3230,5,22,25,NoMove
-7326,1937,3092,-4,2,-1,-7361,-1956,3266,4,19,27,NoMove
-7327,1951,3064,4,3,-2,-7364,-1944,3265,-2,18,26,NoMove
-7318,1962,3088,6,5,-2,-7348,-1988,3259,-6,14,24,NoMove
-7327,1977,3105,0,7,-1,-7337,-1972,3229,-9,11,21,NoMove
-7333,1969,3096,-5,9,-1,-7340,-1968,3234,-9,9,19,NoMove
-7320,1953,3087,-3,9,-1,-7335,-1975,3243,-4,7,20,NoMove
-7336,1934,3054,5,10,1,-7334,-1965,3246,-1,8,22,NoMove
