-6537,2483,610,2897,-1122,431,-8897,4046,-2573,3287,545,-1679
-8173,3183,982,2786,-1178,270,-10636,4281,-2717,3158,459,-1726
-9496,4018,1358,2703,-1217,76,-12089,4438,-2730,2953,402,-1659
-11316,5181,1838,2688,-1259,-229,-13912,4079,-2715,2579,371,-1355
-12489,5277,2204,2974,-1310,-430,-14449,3216,-2661,2309,378,-1007
-12572,5884,3071,3864,-1433,-625,-14076,1935,-2799,2031,417,-648
-11884,7359,4129,4490,-1575,-662,-13677,1285,-2854,1707,473,-610
-10939,9322,5086,4675,-1869,-459,-13240,7,-2291,1119,568,-875
-10206,10117,5309,4495,-2220,-178,-12773,-892,-1624,704,650,-1213
-8795,9956,5236,4320,-2792,291,-11845,-1971,-1295,324,739,-1718
-7733,9749,6000,4441,-3207,665,-11195,-2407,-1473,170,781,-2126
-6421,9409,6543,4573,-3620,1192,-10575,-2710,-1806,43,868,-2696
-5682,9205,6178,4501,-3882,1556,-10339,-2891,-1781,-5,972,-3130
-5022,8983,5557,4141,-4217,2000,-10271,-2863,-1771,-29,1093,-3551
-4666,9191,5379,3658,-4398,2319,-9735,-2172,-2145,-140,1242,-4021
-4870,9313,4984,2791,-4558,2764,-9091,-1823,-2252,-266,1377,-4275
-4999,9105,4502,2202,-4699,3105,-8442,-1785,-2548,-362,1590,-4498
-5270,8379,3940,1818,-4892,3542,-8233,-2079,-2918,-361,1771,-4608
-5337,8011,3234,1839,-5007,3860,-7949,-2431,-3489,-241,2041,-4768
-5461,7588,2467,1916,-5082,4164,-7821,-2456,-3807,-76,2256,-4912
-5479,7008,973,2101,-5098,4528,-7539,-2118,-4167,130,2508,-5111
-5146,6856,-340,2147,-5039,4759,-7544,-1932,-4687,274,2667,-5221
-4431,6733,-2066,1930,-4877,4962,-8068,-2252,-5548,478,2831,-5295
-3669,7564,-2976,1426,-4641,5065,-8386,-2268,-6121,579,2931,-5352
-3186,7147,-3424,375,-4109,5159,-8518,-1467,-6742,432,3049,-5471
-2861,6377,-3696,-327,-3726,5121,-8301,-843,-7179,198,3106,-5539
-2005,4947,-4612,-849,-3365,4902,-8041,-680,-7931,-274,3109,-5499
-1362,3817,-5820,-889,-3199,4639,-8147,-1368,-8151,-641,3106,-5368
-399,3337,-7021,-547,-3042,4241,-8065,-1469,-7952,-1115,3180,-5221
446,2902,-7333,-340,-2829,4007,-8139,-1725,-7596,-1553,3278,-5154
1493,1364,-7393,-247,-2345,3739,-8026,-1626,-6839,-2221,3415,-5059
2181,836,-7972,-161,-1938,3455,-7325,-994,-5908,-2571,3512,-4915
3138,136,-8790,81,-1465,2948,-6604,-762,-4746,-2683,3563,-4516
3826,-10,-9635,353,-1127,2482,-5685,134,-4118,-2726,3526,-4079
4376,143,-10230,808,-567,1833,-4880,1528,-4351,-3126,3424,-3340
4602,294,-10417,1122,-19,1374,-4119,2502,-4874,-3745,3362,-2683
4368,539,-10619,1577,854,810,-3755,2912,-5305,-4467,3394,-1936
3876,972,-10311,1940,1589,429,-3932,1867,-5490,-5054,3579,-798
3290,1643,-9531,2189,2353,66,-4623,374,-5451,-4666,3768,77
2090,2251,-7407,2325,3364,-397,-5776,251,-5417,-3615,4108,1133
981,2060,-5587,2432,4009,-721,-7177,-199,-5150,-3096,4487,1793
-621,1100,-3323,2905,4688,-1217,-9000,-1246,-4023,-3019,5104,2461
-1559,1175,-1411,3161,5061,-1704,-10537,-1621,-1459,-3106,5453,2738
-30929,11221,32767,455,-6587,-2618,-3176,-26211,32767,-4090,-5719,1744
1916,-18062,1584,1291,-58,-2192,-475,11521,-88,-3404,-785,1226
1498,5693,-5213,-16,-1285,-3547,-4431,-684,-3752,-2166,-1019,2357
-574,475,-3736,-1146,-1046,-3671,-2505,1258,-2795,208,-1302,2433
866,1520,-5088,-1804,-268,-3632,-1678,3867,558,2610,-510,3102
1356,1745,-2603,-1999,711,-3804,-2039,4866,2250,2637,262,3603
-1309,2382,-1074,-1845,1904,-4296,-3834,5671,1507,1622,577,4248
-2599,3045,-626,-1690,2325,-4573,-4743,6340,1889,719,707,4935
-4136,3951,1298,-1474,2810,-4957,-7323,5067,2812,-717,677,5866
-4487,4012,1712,-1122,2934,-5306,-9607,2031,2453,-1682,416,6397
-5278,3925,1554,-336,2710,-5841,-11653,-892,1823,-2066,-57,6772
-6512,4331,1616,371,2361,-6286,-12146,-1233,1104,-1782,-441,6822
-8366,7900,2228,1030,1851,-6851,-12288,-93,249,-1284,-881,6748
-9775,12497,3066,825,1633,-7100,-12683,979,-389,-1071,-1166,6756
-10349,15385,3323,-106,1663,-7008,-13844,1314,-785,-1056,-1409,6854
-10315,15464,3056,-1819,1801,-6180,-16276,1769,-1152,-1271,-1676,7127
-10030,12405,3184,-2320,1845,-5683,-18607,1358,-1325,-1507,-1890,7398
-10429,9126,3462,-1318,1903,-5443,-22078,-16,-1759,-1614,-2130,7689
-11208,8699,3740,-98,1865,-5518,-23386,628,-2149,-1763,-2290,7676
-11875,10044,4344,898,1665,-5716,-23861,1431,-3307,-2269,-2494,7429
-12279,10566,4302,891,1485,-5788,-23331,2309,-4328,-2939,-2596,7086
-12841,10357,3923,191,1182,-5747,-22102,2987,-5504,-4171,-2549,6490
-13418,10052,3792,-566,946,-5610,-21131,2894,-6273,-5044,-2371,6005
-14556,9578,3920,-1485,737,-5422,-19645,2053,-6097,-5764,-2011,5284
-14857,9090,3947,-1968,679,-5285,-17665,1479,-5567,-5534,-1685,4652
-14193,8564,3706,-2193,648,-4974,-14313,1508,-4958,-4611,-1176,3658
-13241,8195,3625,-2067,616,-4570,-12386,1653,-4530,-3700,-791,2873
-11901,8703,3705,-1834,575,-3777,-11387,2241,-4132,-2506,-367,1883
-10955,9287,3758,-1955,546,-3032,-11471,3192,-4106,-1900,-139,1215
-9730,9433,3520,-2628,476,-1961,-11428,4392,-4482,-1586,55,511
-8870,8993,3094,-3345,384,-1193,-11001,5199,-4553,-1679,156,141
-7547,7607,2536,-4217,215,-344,-10197,6278,-4763,-2248,258,-179
-6828,6619,2247,-4724,124,138,-9200,6803,-5071,-2938,329,-313
-6424,5512,1859,-5068,62,505,-8271,6961,-5115,-3943,439,-364
-6140,4303,1417,-5241,29,844,-8378,6864,-5132,-4558,515,-375
-6074,3744,1206,-5209,39,1000,-8700,6857,-5476,-4975,540,-380
-6965,3370,1178,-5040,107,1067,-9548,6571,-5724,-5083,482,-335
-7935,3341,1438,-4892,163,1038,-10158,6477,-5696,-4804,381,-230
-9119,3677,1588,-4837,172,934,-10978,6429,-5796,-4174,226,38
-9323,3773,1345,-4879,72,838,-11035,6553,-5928,-3770,139,329
-8081,3672,683,-4920,-229,761,-10361,6532,-5997,-3443,124,777
-7432,3407,20,-4892,-537,786,-9884,6311,-5807,-3330,200,1101
-8262,2848,-1010,-4632,-1000,891,-9764,5745,-5259,-3317,365,1465
-9412,2393,-1627,-4224,-1361,946,-9908,5147,-4744,-3284,481,1703
-10171,1717,-2375,-3385,-1783,906,-10271,4466,-4070,-3164,576,2014
-9822,1182,-2622,-2570,-1935,795,-10309,4012,-3681,-3038,607,2232
-8579,1573,-2279,-1588,-1874,596,-9982,3293,-3082,-2774,622,2451
-7910,2067,-2195,-1138,-1732,467,-9565,3061,-2725,-2530,606,2526
-7386,2646,-2462,-922,-1532,357,-9124,2960,-2305,-2260,553,2506
-6961,2946,-2637,-1047,-1396,322,-8932,3113,-2166,-2158,490,2432
-6489,3190,-2808,-1464,-1210,297,-8726,3417,-2360,-2236,383,2308
-6212,3196,-2760,-1864,-1047,258,-8556,3577,-2603,-2437,306,2217
-5811,3144,-2668,-2313,-842,195,-8202,3462,-2879,-2750,210,2094
-5321,2902,-2368,-2869,-520,80,-7314,3573,-2876,-3069,273,1947
-5177,2737,-2125,-3159,-284,-36,-6796,3783,-3126,-3381,300,1703
-5523,2771,-2030,-3404,-39,-210,-6718,4010,-3309,-3640,346,1469
-6056,2895,-1951,-3560,97,-346,-7691,4273,-3341,-4049,443,1117
-7401,3381,-1809,-3848,271,-529,-9379,4361,-3281,-4352,542,851
-8372,3744,-1623,-4156,411,-651,-10636,4239,-3106,-4551,651,577
-8596,4234,-1407,-4665,591,-710,-11536,3980,-2871,-4513,797,182
-8700,4471,-1618,-5111,679,-633,-12439,4463,-2680,-4299,906,-164
